0.000000,0.551256,0.556022,0.556054,0.549573,0.562283,0.970000
1.000000,0.553394,0.555649,0.556872,0.550505,0.561896,0.330000
2.000000,0.555739,0.555700,0.557098,0.551522,0.560994,0.239800
3.000000,0.558727,0.555404,0.557162,0.552544,0.558676,0.380000
4.000000,0.559938,0.555017,0.557085,0.553454,0.555842,0.290000
5.000000,0.558676,0.554966,0.556950,0.554176,0.555971,0.360000
6.000000,0.558495,0.555945,0.557020,0.555078,0.560994,0.430000
7.000000,0.557697,0.556718,0.556866,0.555661,0.557001,0.539900
8.000000,0.557362,0.558045,0.557059,0.556117,0.557001,0.240000
9.000000,0.557388,0.558663,0.557265,0.556336,0.555971,0.260000
10.000000,0.557285,0.557980,0.557001,0.556696,0.555455,0.210000
11.000000,0.556383,0.557439,0.556544,0.557061,0.556486,0.460000
12.000000,0.557078,0.557388,0.556544,0.557194,0.560479,0.490000
13.000000,0.559088,0.558225,0.556814,0.557516,0.567049,0.720000
14.000000,0.561510,0.559449,0.557233,0.557873,0.568079,0.640000
15.000000,0.564266,0.560775,0.557871,0.558225,0.569239,0.339900
16.000000,0.567513,0.561948,0.558946,0.558663,0.572717,0.340000
17.000000,0.570037,0.563558,0.560138,0.559097,0.573103,0.370000
18.000000,0.572614,0.565851,0.561948,0.559990,0.579930,0.639000
19.000000,0.575216,0.568363,0.563513,0.560964,0.581090,0.359900
20.000000,0.578050,0.571158,0.564569,0.561720,0.583408,0.295400
21.000000,0.580059,0.573786,0.565613,0.562291,0.582764,0.270000
22.000000,0.581373,0.575705,0.566546,0.562931,0.579673,0.340000
23.000000,0.580935,0.576774,0.567500,0.563468,0.577741,0.499900
24.000000,0.579570,0.577393,0.568421,0.563953,0.574263,0.620000
25.000000,0.577534,0.577792,0.569284,0.564511,0.573232,0.510000
26.000000,0.575808,0.577934,0.569941,0.565275,0.574134,0.380000
27.000000,0.575113,0.578243,0.570900,0.566173,0.576195,0.260000
28.000000,0.575242,0.578088,0.571970,0.567328,0.578385,0.340000
29.000000,0.576143,0.577856,0.573110,0.568294,0.578771,0.280000
30.000000,0.576839,0.577187,0.574172,0.568775,0.576710,0.520000
31.000000,0.578282,0.577045,0.575415,0.569423,0.581347,0.439900
32.000000,0.580420,0.577766,0.576736,0.570286,0.586887,0.550000
33.000000,0.582146,0.578694,0.577734,0.571231,0.587015,0.385000
34.000000,0.583254,0.579699,0.578546,0.572180,0.584310,0.340000
35.000000,0.586887,0.581863,0.579827,0.573477,0.594873,0.820000
36.000000,0.588303,0.583293,0.580613,0.574391,0.588432,0.784000
37.000000,0.590287,0.585354,0.581798,0.575718,0.596805,0.750000
38.000000,0.593095,0.587621,0.582855,0.577187,0.601056,0.540000
39.000000,0.596780,0.590017,0.583937,0.578745,0.602731,0.575000
40.000000,0.598145,0.592516,0.584851,0.580287,0.601700,0.430000
41.000000,0.602731,0.595517,0.586281,0.582116,0.611362,0.970000
42.000000,0.606157,0.598222,0.587994,0.583898,0.613938,0.430000
43.000000,0.608734,0.600915,0.589804,0.585461,0.613938,0.380000
44.000000,0.610280,0.603530,0.591614,0.586874,0.610460,0.490000
45.000000,0.612289,0.605217,0.593540,0.588291,0.611748,0.450000
46.000000,0.612083,0.607407,0.595350,0.589544,0.610331,0.300000
47.000000,0.611130,0.608644,0.596999,0.590747,0.609172,0.430000
48.000000,0.610563,0.609648,0.598635,0.591786,0.611104,0.297500
49.000000,0.611310,0.610795,0.600406,0.592889,0.614196,0.390100
50.000000,0.612366,0.612328,0.602422,0.594010,0.617029,0.780000
51.000000,0.613165,0.612624,0.604071,0.595062,0.614324,0.280000
52.000000,0.614221,0.612676,0.605449,0.596221,0.614453,0.490000
53.000000,0.615819,0.613191,0.607053,0.597600,0.619091,0.490000
54.000000,0.615690,0.613500,0.608515,0.598909,0.613551,0.460000
55.000000,0.615587,0.613977,0.609597,0.600352,0.616514,0.455000
56.000000,0.615509,0.614337,0.610872,0.601679,0.613938,0.740000
57.000000,0.616360,0.615290,0.611967,0.603096,0.618704,0.500000
58.000000,0.616592,0.616205,0.612927,0.604491,0.620250,0.575000
59.000000,0.619168,0.617429,0.614112,0.606080,0.626433,0.585200
60.000000,0.620817,0.618202,0.615265,0.607682,0.624758,0.240000
61.000000,0.622569,0.619039,0.615832,0.609060,0.622697,0.705000
62.000000,0.622749,0.619554,0.616115,0.610151,0.619606,0.540000
63.000000,0.624063,0.620327,0.616759,0.611478,0.626820,0.620000
64.000000,0.624269,0.621718,0.617609,0.612916,0.627464,0.790000
65.000000,0.626150,0.623483,0.618730,0.614226,0.634162,0.695000
66.000000,0.627850,0.625209,0.619773,0.615651,0.631199,0.360000
67.000000,0.631818,0.627283,0.621287,0.617072,0.639444,0.760000
68.000000,0.635090,0.629576,0.622891,0.618477,0.643179,0.530000
69.000000,0.638361,0.631315,0.624372,0.619846,0.643823,0.320000
70.000000,0.637949,0.632049,0.625126,0.620860,0.632101,0.910000
71.000000,0.639340,0.633595,0.626317,0.621753,0.638155,0.670000
72.000000,0.638645,0.635231,0.627393,0.622487,0.635965,0.690000
73.000000,0.637486,0.636288,0.628307,0.623268,0.637382,0.400000
74.000000,0.637382,0.637872,0.629795,0.624363,0.643308,0.624000
75.000000,0.640732,0.639340,0.631412,0.625600,0.648847,0.780000
76.000000,0.643566,0.641453,0.633331,0.627000,0.652325,0.510000
77.000000,0.647507,0.643076,0.635180,0.628550,0.655674,0.710000
78.000000,0.650805,0.644145,0.636861,0.629976,0.653871,0.520000
79.000000,0.652351,0.644867,0.638091,0.631204,0.651037,0.700000
80.000000,0.654773,0.647752,0.639901,0.632668,0.660956,0.840000
81.000000,0.656808,0.650187,0.641891,0.634274,0.662502,0.380000
82.000000,0.657658,0.652583,0.643907,0.635789,0.659925,0.480000
83.000000,0.658714,0.654760,0.645524,0.637125,0.659152,0.415000
