order_book_id,date,limit_up,num_trades,close,high,volume,limit_down,open,low,total_turnover,turnover_rate
001211.XSHE,2021-08-05,38.02,579.0,38.02,38.02,223024.0,16.9,31.68,31.68,8455914.0,1.239
001211.XSHE,2021-08-06,41.82,283.0,41.82,41.82,99100.0,34.22,41.82,41.82,4144362.0,0.5506
001211.XSHE,2021-08-09,46.0,439.0,46.0,46.0,150184.0,37.64,46.0,46.0,6908464.0,0.8344
001211.XSHE,2021-08-10,50.6,39245.0,46.5,50.6,11144432.0,41.4,50.6,43.01,522369344.0,61.9135
001211.XSHE,2021-08-11,51.15,14483.0,41.85,44.8,4877289.0,41.85,43.99,41.85,206569096.0,27.096
001211.XSHE,2021-08-12,46.04,17955.0,39.11,41.0,6340753.0,37.67,39.7,38.0,247614393.0,35.2264
001211.XSHE,2021-08-13,43.02,8283.0,38.6,39.2,3357988.0,35.2,38.54,38.04,129580001.0,18.6555
001211.XSHE,2021-08-16,42.46,7325.0,38.73,39.75,3312090.0,34.74,38.6,38.23,128698913.0,18.4005
001211.XSHE,2021-08-17,42.6,12931.0,38.55,39.98,4975199.0,34.86,38.4,36.55,189375098.0,27.64
001211.XSHE,2021-08-18,42.41,6939.0,38.25,38.76,2935987.0,34.7,37.08,37.08,110930730.0,16.311
001211.XSHE,2021-08-19,42.08,5829.0,36.67,38.34,2356113.0,34.43,37.99,36.66,87950810.0,13.0895
001211.XSHE,2021-08-20,40.34,6713.0,34.73,36.27,2505174.0,33.0,36.1,34.65,88469207.0,13.9176
001211.XSHE,2021-08-23,38.2,3848.0,35.1,35.24,1711679.0,31.26,34.74,34.68,59870209.0,9.5093
001211.XSHE,2021-08-24,38.61,2961.0,34.91,35.19,1274911.0,31.59,34.9,34.84,44682246.0,7.0828
001211.XSHE,2021-08-25,38.4,3239.0,35.33,35.36,1511833.0,31.42,34.91,34.91,53186133.0,8.3991
001211.XSHE,2021-08-26,38.86,5703.0,35.73,36.72,2122014.0,31.8,35.3,34.86,75781710.0,11.789
001211.XSHE,2021-08-27,39.3,3576.0,34.7,35.67,1462618.0,32.16,35.66,34.7,51222843.0,8.1257
001211.XSHE,2021-08-30,38.17,4450.0,33.1,34.0,2425009.0,31.23,33.5,33.06,81384891.0,13.4723
001211.XSHE,2021-08-31,36.41,4019.0,32.11,33.43,1862492.0,29.79,33.13,31.88,60466869.0,10.3472
001211.XSHE,2021-09-01,35.32,2808.0,32.21,32.8,1346073.0,28.9,32.35,31.75,43376094.0,7.4782
