order_book_id,date,limit_up,num_trades,close,high,volume,limit_down,open,low,total_turnover,turnover_rate
002625.XSHE,2016-01-04,208.6204,11409.0,170.693,188.9746,1676369.7021,170.693,188.2729,170.693,292622032.71,3.4109
002625.XSHE,2016-01-05,187.7662,14723.0,170.3422,171.1218,2645453.671,153.6198,157.8686,156.0365,422831636.14,5.3826
002625.XSHE,2016-01-06,187.3764,15452.0,171.5116,175.3316,2709001.0007,153.3079,169.1338,166.2493,454314776.34,5.5119
002625.XSHE,2016-01-07,188.6627,3466.0,154.3604,169.0948,429131.9212,154.3604,169.0948,154.3604,66934947.2,0.8731
002625.XSHE,2016-01-08,169.7964,13706.0,150.4624,159.7396,1922844.7482,138.9244,156.1145,140.3276,286088847.2,3.9123
002625.XSHE,2016-01-11,165.5087,10949.0,135.4162,145.9797,1800128.7777,135.4162,144.1867,135.4162,247516339.29,3.6627
002625.XSHE,2016-01-12,148.9422,11595.0,137.599,140.2887,1921785.4343,121.8901,129.0235,129.0235,257129272.51,3.9102
002625.XSHE,2016-01-13,151.359,9413.0,130.6216,141.4191,1452768.2019,123.8391,137.599,129.8031,195348400.59,2.9559
002625.XSHE,2016-01-14,143.6799,11399.0,138.7295,138.7295,1843864.6897,117.5634,124.7357,120.4479,239349492.7,3.7517
002625.XSHE,2016-01-15,152.6063,9165.0,130.1539,138.3786,1503670.4298,124.8526,136.4296,128.5557,197780231.53,3.0595
002625.XSHE,2016-01-18,143.1732,7614.0,141.8479,143.1732,2310534.0203,117.1346,125.7102,125.7102,320843175.36,4.7012
002625.XSHE,2016-01-19,156.0365,16565.0,146.6034,147.9287,3424179.8249,127.6592,141.0293,137.599,481723532.85,6.9671
002625.XSHE,2016-01-20,161.2598,12337.0,143.8748,149.332,1955517.9933,131.947,144.2256,143.0562,279387094.93,3.9788
002625.XSHE,2016-01-21,158.2584,9377.0,138.3786,146.1746,1497617.2823,129.4912,143.446,137.599,208389553.3,3.0472
002625.XSHE,2016-01-22,152.2165,10481.0,145.9797,148.4355,1691493.9435,124.5408,141.7309,136.4296,237374572.18,3.4416
002625.XSHE,2016-01-25,160.5972,9588.0,143.446,148.5134,1595409.3122,131.4012,148.4355,140.9903,226306987.69,3.2461
002625.XSHE,2016-01-26,157.7906,11795.0,138.3007,147.344,2085244.9903,129.1014,140.9123,132.5317,287822054.15,4.2428
002625.XSHE,2016-01-27,152.1385,12892.0,139.548,143.446,2869276.8636,124.4628,139.0413,132.5317,392691185.43,5.838
002625.XSHE,2016-01-28,153.5028,10699.0,137.8329,142.8613,2441291.8354,125.5932,134.7925,131.7521,330300149.95,4.9672
002625.XSHE,2016-01-29,151.6318,15130.0,139.587,148.1236,2872296.1173,124.034,148.1236,132.9994,391672734.97,5.8442
002625.XSHE,2016-02-01,153.5418,13672.0,126.2559,136.4296,2091880.6036,125.6322,136.4296,125.6322,268414645.1,4.2563
002625.XSHE,2016-02-02,138.8854,9390.0,128.5947,131.1284,1536176.3598,113.6264,123.0206,123.0206,194349682.4,3.1256
002625.XSHE,2016-02-03,141.4581,7701.0,127.971,129.92,1271530.1069,115.7313,127.0355,122.9816,156982320.53,2.5871
002625.XSHE,2016-02-04,140.7564,8880.0,131.83,135.6501,1513167.3931,115.1856,128.6726,128.6726,196932594.07,3.0788
002625.XSHE,2016-02-05,145.0052,14866.0,145.0052,145.0052,3560384.0086,118.6548,136.4296,134.9874,500198152.87,7.2442
002625.XSHE,2016-02-15,159.5058,21361.0,159.3888,159.5058,4250388.7038,130.5047,145.0832,141.8089,620933602.7,8.6481
002625.XSHE,2016-02-16,175.3316,24534.0,159.4278,167.1458,3691450.8338,143.446,155.9196,154.2045,582102720.42,7.5109
002625.XSHE,2016-02-17,175.3706,16599.0,160.6751,162.0784,2440993.2824,143.485,157.6347,154.7892,378043960.74,4.9666
002625.XSHE,2016-02-18,176.7349,14337.0,157.05,166.9119,2001776.965,144.6154,163.7156,156.7382,317532239.11,4.0729
002625.XSHE,2016-02-19,172.7589,12863.0,161.5717,165.1578,1968508.7055,141.3411,154.7502,153.9706,309235783.9,4.0053
002625.XSHE,2016-02-22,177.7483,10649.0,163.0139,165.6646,1776883.7399,145.434,163.3258,159.8176,283783824.08,3.6154
002625.XSHE,2016-02-23,179.3075,14275.0,179.3075,179.3075,2594927.3793,146.7203,171.5116,167.6136,444042494.43,5.2798
002625.XSHE,2016-02-24,197.2383,9198.0,197.2383,197.2383,3208741.7342,161.3768,197.2383,191.5082,620635864.37,6.5287
002625.XSHE,2016-02-25,216.9621,31455.0,179.2686,204.6445,5650206.3747,177.5145,202.6955,177.7483,1065608636.11,11.4963
002625.XSHE,2016-02-26,197.1993,23529.0,176.1502,194.1199,3692719.8144,161.3378,181.8802,173.4606,665416502.89,7.5135
002625.XSHE,2016-02-29,193.7691,17847.0,168.2762,182.387,2723374.1542,158.5313,179.6194,162.7021,456694914.57,5.5412
