order_book_id,date,limit_up,num_trades,close,high,volume,limit_down,open,low,total_turnover,turnover_rate
300763.XSHE,2019-03-19,38.36,27.0,38.36,38.36,9612.0,17.05,31.97,31.97,363287.0,0.0481
300763.XSHE,2019-03-20,42.2,7.0,42.2,42.2,2700.0,34.52,42.2,42.2,113940.0,0.0135
300763.XSHE,2019-03-21,46.42,12.0,46.42,46.42,4285.0,37.98,46.42,46.42,198909.0,0.0214
300763.XSHE,2019-03-22,51.06,65.0,51.06,51.06,24426.0,41.78,51.06,51.06,1247191.0,0.1221
300763.XSHE,2019-03-25,56.17,127.0,56.17,56.17,45100.0,45.95,56.17,56.17,2533267.0,0.2255
300763.XSHE,2019-03-26,61.79,230.0,61.79,61.79,76900.0,50.55,61.79,61.79,4751651.0,0.3845
300763.XSHE,2019-03-27,67.97,400.0,67.97,67.97,131028.0,55.61,67.97,67.97,8905973.0,0.6551
300763.XSHE,2019-03-28,74.77,42675.0,70.28,74.77,11463821.0,61.17,74.77,70.0,819629694.0,57.3191
300763.XSHE,2019-03-29,77.31,23572.0,66.92,67.9,7199878.0,63.25,67.2,64.45,479316209.0,35.9994
300763.XSHE,2019-04-01,73.61,19755.0,67.49,69.08,6683334.0,60.23,66.0,65.02,447948795.0,33.4167
300763.XSHE,2019-04-02,74.24,15867.0,66.73,67.45,5148262.0,60.74,67.45,65.83,343032646.0,25.7413
300763.XSHE,2019-04-03,73.4,14496.0,64.91,66.4,4514438.0,60.06,66.4,64.65,295013257.0,22.5722
300763.XSHE,2019-04-04,71.4,13622.0,66.52,67.03,4790070.0,58.42,64.65,64.65,316470913.0,23.9504
300763.XSHE,2019-04-08,73.17,12683.0,65.33,67.5,4325684.0,59.87,66.3,65.3,286245730.0,21.6284
300763.XSHE,2019-04-09,71.86,13502.0,61.19,64.4,4163618.0,58.8,64.4,60.5,256689466.0,20.8181
300763.XSHE,2019-04-10,67.31,6051.0,61.0,61.78,1906589.0,55.07,61.1,60.57,116543031.0,9.5329
300763.XSHE,2019-04-11,67.1,6265.0,60.0,61.48,2008331.0,54.9,61.38,59.67,121398397.0,10.0417
300763.XSHE,2019-04-12,66.0,7673.0,58.69,60.49,2424169.0,54.0,59.99,57.61,142733378.0,12.1208
300763.XSHE,2019-04-15,64.56,4960.0,58.6,59.73,1641019.0,52.82,58.85,58.51,97095845.0,8.2051
300763.XSHE,2019-04-16,64.46,6205.0,59.49,59.5,2124502.0,52.74,58.56,57.0,123487981.0,10.6225
300763.XSHE,2019-04-17,65.44,4799.0,59.44,59.89,1713881.0,53.54,59.19,58.99,101978028.0,8.5694
300763.XSHE,2019-04-18,65.38,4682.0,59.04,59.68,1590335.0,53.5,59.45,58.52,93922553.0,7.9517
300763.XSHE,2019-04-19,64.94,4733.0,59.59,59.68,1562104.0,53.14,58.46,58.31,92449099.0,7.8105
300763.XSHE,2019-04-22,65.55,5329.0,58.06,59.59,1762958.0,53.63,59.59,57.57,102970160.0,8.8148
300763.XSHE,2019-04-23,63.87,5602.0,58.28,59.55,1961551.0,52.25,57.57,57.16,114884351.0,9.8078
