order_book_id,date,limit_up,num_trades,close,high,volume,limit_down,open,low,total_turnover,turnover_rate
300564.XSHE,2019-11-08,32.67,443.0,32.67,32.67,162951.0,14.52,27.23,27.23,5300423.0,0.6518
300564.XSHE,2019-11-11,35.94,203.0,35.94,35.94,69410.0,29.4,35.94,35.94,2494595.0,0.2776
300564.XSHE,2019-11-12,39.53,316.0,39.53,39.53,109229.0,32.35,39.53,39.53,4317822.0,0.4369
300564.XSHE,2019-11-13,43.48,489.0,43.48,43.48,175309.0,35.58,43.48,43.48,7622435.0,0.7012
300564.XSHE,2019-11-14,47.83,679.0,47.83,47.83,220501.0,39.13,47.83,47.83,10546562.0,0.882
300564.XSHE,2019-11-15,52.61,15570.0,52.61,52.61,6012807.0,43.05,52.48,52.2,316128833.0,24.0512
300564.XSHE,2019-11-18,57.87,61334.0,49.99,56.0,17262662.0,47.35,52.87,48.41,894402306.0,69.0506
300564.XSHE,2019-11-19,54.99,39008.0,51.71,52.0,12753429.0,44.99,47.0,47.0,636451615.0,51.0137
300564.XSHE,2019-11-20,56.88,33541.0,46.57,51.89,10761005.0,46.54,50.88,46.56,528179042.0,43.044
300564.XSHE,2019-11-21,51.23,28621.0,43.92,45.09,9716191.0,41.91,45.09,42.85,427511943.0,38.8648
300564.XSHE,2019-11-22,48.31,26189.0,44.62,45.45,9446331.0,39.53,43.7,42.45,418347122.0,37.7853
300564.XSHE,2019-11-25,49.08,20097.0,41.44,44.34,7584462.0,40.16,44.05,41.22,324766014.0,30.3378
300564.XSHE,2019-11-26,45.58,19609.0,38.37,41.2,7473406.0,37.3,40.5,38.13,294829299.0,29.8936
300564.XSHE,2019-11-27,42.21,11126.0,38.79,38.94,4588339.0,34.53,38.22,37.77,176517915.0,18.3534
300564.XSHE,2019-11-28,42.67,13149.0,38.76,40.12,5223594.0,34.91,38.7,38.36,205395243.0,20.8944
300564.XSHE,2019-11-29,42.64,12297.0,39.4,39.87,4950150.0,34.88,38.38,38.12,194025588.0,19.8006
300564.XSHE,2019-12-02,43.34,12351.0,38.3,39.6,4811693.0,35.46,39.4,37.62,184625421.0,19.2468
300564.XSHE,2019-12-03,42.13,10081.0,37.21,37.78,4003172.0,34.47,37.75,36.68,148475601.0,16.0127
300564.XSHE,2019-12-04,40.93,6818.0,37.08,37.36,2937331.0,33.49,36.95,36.73,108862734.0,11.7493
300564.XSHE,2019-12-05,40.79,7601.0,37.37,37.59,3479391.0,33.37,37.22,37.08,130021404.0,13.9176
300564.XSHE,2019-12-06,41.11,9884.0,36.29,37.25,4150289.0,33.63,37.11,36.1,151757288.0,16.6012
300564.XSHE,2019-12-09,39.92,6706.0,36.93,36.98,3022187.0,32.66,36.39,36.18,110839884.0,12.0887
300564.XSHE,2019-12-10,40.62,10983.0,37.53,38.06,4856892.0,33.24,36.7,36.63,182321149.0,19.4276
300564.XSHE,2019-12-11,41.28,17542.0,39.22,40.24,7294018.0,33.78,37.8,37.68,284402660.0,29.1761
300564.XSHE,2019-12-12,43.14,12648.0,36.9,38.88,4893514.0,35.3,38.62,36.66,183406032.0,19.5741
300564.XSHE,2019-12-13,40.59,7334.0,37.16,37.75,3185891.0,33.21,36.8,36.75,118830850.0,12.7436
300564.XSHE,2019-12-16,40.88,6534.0,37.62,37.68,2906020.0,33.44,37.49,37.16,108771058.0,11.6241
300564.XSHE,2019-12-17,41.38,8429.0,37.95,38.28,3729483.0,33.86,37.6,37.58,141092715.0,14.9179
300564.XSHE,2019-12-18,41.75,9813.0,38.18,38.92,4326658.0,34.16,38.64,37.81,165920364.0,17.3066
300564.XSHE,2019-12-19,42.0,7840.0,37.41,38.12,3555022.0,34.36,37.66,37.01,133473124.0,14.2201
300564.XSHE,2019-12-20,41.15,5944.0,37.49,37.73,2633612.0,33.67,37.6,37.08,98663783.0,10.5344
