order_book_id,date,limit_up,num_trades,close,high,volume,limit_down,open,low,total_turnover,turnover_rate
605007.XSHG,2020-11-10,14.53,533.0,14.53,14.53,371985.0,6.46,12.11,12.11,5401312.0,0.9297
605007.XSHG,2020-11-11,15.98,173.0,15.98,15.98,108284.0,13.08,15.98,15.98,1730378.0,0.2706
605007.XSHG,2020-11-12,17.58,215.0,17.58,17.58,126070.0,14.38,17.58,17.58,2216311.0,0.3151
605007.XSHG,2020-11-13,19.34,721.0,19.34,19.34,444518.0,15.82,19.34,19.34,8596978.0,1.111
605007.XSHG,2020-11-16,21.27,735.0,21.27,21.27,444582.0,17.41,21.27,21.27,9456259.0,1.1112
605007.XSHG,2020-11-17,23.4,474.0,23.4,23.4,259299.0,19.14,23.4,23.4,6067597.0,0.6481
605007.XSHG,2020-11-18,25.74,1340.0,25.74,25.74,836302.0,21.06,25.74,25.74,21526413.0,2.0902
605007.XSHG,2020-11-19,28.31,37036.0,28.31,28.31,22416855.0,23.17,28.31,26.78,628927298.0,56.0281
605007.XSHG,2020-11-20,31.14,38201.0,25.48,27.69,20996867.0,25.48,27.69,25.48,545003870.0,52.479
605007.XSHG,2020-11-23,28.03,43211.0,26.06,27.5,21786257.0,22.93,24.12,23.18,544088595.0,54.452
605007.XSHG,2020-11-24,28.67,26582.0,25.1,26.65,14373883.0,23.45,25.35,24.9,367513338.0,35.9257
605007.XSHG,2020-11-25,27.61,34739.0,26.76,27.5,20661610.0,22.59,24.53,24.1,539192194.0,51.6411
605007.XSHG,2020-11-26,29.44,22939.0,26.28,26.38,12465342.0,24.08,25.8,25.2,321804957.0,31.1556
605007.XSHG,2020-11-27,28.91,21016.0,25.42,27.25,10944795.0,23.65,26.05,25.1,283610037.0,27.3551
605007.XSHG,2020-11-30,27.96,31426.0,27.0,27.96,19795142.0,22.88,24.78,24.21,520877242.0,49.4755
605007.XSHG,2020-12-01,29.7,33029.0,28.0,28.36,20528178.0,24.3,26.9,26.6,565089755.0,51.3076
605007.XSHG,2020-12-02,30.8,22840.0,26.95,27.85,13135104.0,25.2,27.0,26.1,354479813.0,32.8296
605007.XSHG,2020-12-03,29.65,31169.0,27.97,29.57,18868559.0,24.26,26.96,26.68,533660599.0,47.1596
605007.XSHG,2020-12-04,30.77,21994.0,27.04,27.35,13425985.0,25.17,27.12,26.0,359724196.0,33.5566
605007.XSHG,2020-12-07,29.74,21599.0,27.65,28.0,12083479.0,24.34,26.5,26.25,327468306.0,30.2011
605007.XSHG,2020-12-08,30.42,22049.0,28.03,28.5,12482470.0,24.89,27.5,26.72,345397166.0,31.1984
605007.XSHG,2020-12-09,30.83,27887.0,27.79,30.0,16304122.0,25.23,28.38,27.79,468943765.0,40.7501
605007.XSHG,2020-12-10,30.57,26199.0,29.35,29.35,13994502.0,25.01,26.84,26.38,393999922.0,34.9775
605007.XSHG,2020-12-11,32.29,21555.0,29.63,29.7,10742503.0,26.42,28.99,28.35,310895220.0,26.8495
605007.XSHG,2020-12-14,32.59,21861.0,29.11,31.1,11422276.0,26.67,29.86,28.7,338932082.0,28.5486
605007.XSHG,2020-12-15,32.02,20997.0,30.09,30.19,11526726.0,26.2,28.57,28.33,338271243.0,28.8096
605007.XSHG,2020-12-16,33.1,28378.0,31.58,32.99,14914945.0,27.08,30.0,29.5,463529525.0,37.278
605007.XSHG,2020-12-17,34.74,22073.0,31.61,32.32,10829651.0,28.42,31.0,30.58,340027419.0,27.0674
605007.XSHG,2020-12-18,34.77,18996.0,30.62,32.1,9383565.0,28.45,31.22,30.5,292572272.0,23.453
605007.XSHG,2020-12-21,33.68,20521.0,29.7,31.17,9956220.0,27.56,30.05,29.56,300088867.0,24.8843
605007.XSHG,2020-12-22,32.67,24105.0,27.26,29.8,11577736.0,26.73,29.43,27.0,330784917.0,28.9371
605007.XSHG,2020-12-23,29.99,23615.0,25.35,27.26,11628088.0,24.53,27.0,24.87,300403831.0,29.063
605007.XSHG,2020-12-24,27.89,18759.0,22.88,25.0,9843413.0,22.82,25.0,22.82,232725925.0,24.6024
605007.XSHG,2020-12-25,25.17,12580.0,23.42,24.06,6521707.0,20.59,22.7,22.59,153067211.0,16.3002
605007.XSHG,2020-12-28,25.76,14140.0,22.87,23.58,6429185.0,21.08,23.05,22.13,146122979.0,16.0689
605007.XSHG,2020-12-29,25.16,13508.0,23.5,23.87,6266510.0,20.58,23.15,22.66,145720054.0,15.6624
605007.XSHG,2020-12-30,25.85,17987.0,24.61,25.58,8445929.0,21.15,24.4,24.0,210548162.0,21.1095
605007.XSHG,2020-12-31,27.07,12230.0,24.19,24.76,5859104.0,22.15,24.2,23.81,141743837.0,14.6441
605007.XSHG,2021-01-04,26.61,10285.0,24.2,24.73,5560723.0,21.77,24.31,24.01,135056125.0,13.8983
605007.XSHG,2021-01-05,26.62,13609.0,23.15,24.48,6301605.0,21.78,23.8,23.0,148167446.0,15.7501
605007.XSHG,2021-01-06,25.47,17920.0,24.49,24.96,8997911.0,20.84,23.26,22.93,218498187.0,22.4892
605007.XSHG,2021-01-07,26.94,16006.0,22.87,24.12,7598638.0,22.04,23.88,22.85,176640001.0,18.9918
605007.XSHG,2021-01-08,25.16,13390.0,21.48,22.55,6023298.0,20.58,22.42,21.1,130402425.0,15.0545
605007.XSHG,2021-01-11,23.63,12867.0,20.0,21.2,5509596.0,19.33,21.16,19.99,112698010.0,13.7705
605007.XSHG,2021-01-12,22.0,10560.0,20.54,20.96,5001946.0,18.0,20.03,20.02,103359986.0,12.5017
