order_book_id,date,limit_up,num_trades,close,high,volume,limit_down,open,low,total_turnover,turnover_rate
603888.XSHG,2016-10-28,0.0,27.0,39.87,39.87,19668.0,0.0,33.23,33.23,770219.0,0.0379
603888.XSHG,2016-10-31,43.86,17.0,43.86,43.86,11600.0,35.88,43.86,43.86,508776.0,0.0223
603888.XSHG,2016-11-01,48.25,14.0,48.25,48.25,8530.0,39.47,48.25,48.25,411573.0,0.0164
603888.XSHG,2016-11-02,53.08,17.0,53.08,53.08,9815.0,43.43,53.08,53.08,520980.0,0.0189
603888.XSHG,2016-11-03,58.39,38.0,58.39,58.39,21440.0,47.77,58.39,58.39,1251882.0,0.0413
603888.XSHG,2016-11-04,64.23,44.0,64.23,64.23,24490.0,52.55,64.23,64.23,1572993.0,0.0472
603888.XSHG,2016-11-07,70.65,82.0,70.65,70.65,36408.0,57.81,70.65,70.65,2572225.0,0.0701
603888.XSHG,2016-11-08,77.72,143.0,77.72,77.72,62827.0,63.59,77.72,77.72,4882914.0,0.121
603888.XSHG,2016-11-09,85.49,217.0,85.49,85.49,90300.0,69.95,85.49,85.49,7719747.0,0.174
603888.XSHG,2016-11-10,94.04,186.0,94.04,94.04,92015.0,76.94,94.04,94.04,8653091.0,0.1773
603888.XSHG,2016-11-11,103.44,418.0,103.44,103.44,203066.0,84.64,103.44,103.44,21005147.0,0.3912
603888.XSHG,2016-11-14,113.78,347.0,113.78,113.78,155186.0,93.1,113.78,113.78,17657063.0,0.299
603888.XSHG,2016-11-15,125.16,79891.0,125.16,125.16,31786066.0,102.4,125.16,116.0,3883543130.0,61.2414
603888.XSHG,2016-11-16,137.68,71104.0,126.94,135.0,23861732.0,112.64,126.0,120.68,3032967699.0,45.9738
603888.XSHG,2016-11-17,139.63,65907.0,130.98,136.1,20398360.0,114.25,124.14,123.55,2663473550.0,39.301
603888.XSHG,2016-11-18,144.08,49685.0,124.18,129.74,15487105.0,117.88,129.0,122.88,1937436071.0,29.8386
603888.XSHG,2016-11-21,136.6,33990.0,118.71,123.0,11198901.0,111.76,122.01,118.51,1341771058.0,21.5766
603888.XSHG,2016-11-22,130.58,27419.0,119.79,122.18,9602708.0,106.84,119.0,118.03,1153543351.0,18.5013
603888.XSHG,2016-11-23,131.77,28320.0,118.73,122.88,8893440.0,107.81,118.78,117.9,1072292057.0,17.1348
603888.XSHG,2016-11-24,130.6,27669.0,114.07,117.91,8127064.0,106.86,117.01,113.71,942827224.0,15.6582
603888.XSHG,2016-11-25,125.48,22276.0,112.85,114.5,6520579.0,102.66,114.0,109.0,728297874.0,12.563
603888.XSHG,2016-11-28,124.14,14182.0,111.24,114.28,4191642.0,101.57,111.99,110.69,469965789.0,8.0759
603888.XSHG,2016-11-29,122.36,20684.0,106.23,112.22,5878901.0,100.12,111.21,106.1,640105310.0,11.3267
603888.XSHG,2016-11-30,116.85,13001.0,107.27,108.88,3623835.0,95.61,106.36,105.91,388750095.0,6.9819
603888.XSHG,2016-12-01,118.0,24967.0,110.66,114.16,7457822.0,96.54,110.98,108.0,834835683.0,14.3688
603888.XSHG,2016-12-02,121.73,20780.0,104.93,109.28,5917970.0,99.59,109.28,104.88,631248460.0,11.402
603888.XSHG,2016-12-05,115.42,10412.0,105.97,106.88,3020266.0,94.44,103.14,103.14,318447828.0,5.8191
603888.XSHG,2016-12-06,116.57,8446.0,105.98,107.42,2443179.0,95.37,105.8,105.0,259386531.0,4.7072
603888.XSHG,2016-12-07,116.58,10750.0,106.07,106.3,3142804.0,95.38,105.72,103.3,329442377.0,6.0552
603888.XSHG,2016-12-08,116.68,11142.0,105.97,107.44,3397747.0,95.46,105.75,105.18,362094559.0,6.5463
603888.XSHG,2016-12-09,116.57,9797.0,103.79,105.8,2765949.0,95.37,105.8,103.6,288431891.0,5.3291
603888.XSHG,2016-12-12,114.17,17279.0,94.02,104.2,5351706.0,93.41,103.3,93.68,528817035.0,10.311
603888.XSHG,2016-12-13,103.42,8610.0,93.77,95.5,2727827.0,84.62,94.52,93.0,257290841.0,5.2556
603888.XSHG,2016-12-14,103.15,11788.0,90.75,93.47,3617763.0,84.39,93.0,90.2,331392388.0,6.9702
603888.XSHG,2016-12-15,99.83,8986.0,91.49,92.62,2794181.0,81.68,90.85,90.1,255945850.0,5.3835
603888.XSHG,2016-12-16,100.64,8639.0,93.04,93.15,2710707.0,82.34,91.48,91.0,249449180.0,5.2226
603888.XSHG,2016-12-19,102.34,6355.0,91.01,92.97,1894534.0,83.74,92.97,90.88,173598761.0,3.6501
603888.XSHG,2016-12-20,100.11,7384.0,91.74,93.0,2193713.0,81.91,91.0,90.9,202125034.0,4.2266
603888.XSHG,2016-12-21,100.91,6256.0,92.0,92.17,2295427.0,82.57,91.58,91.01,210532073.0,4.4225
603888.XSHG,2016-12-22,101.2,4981.0,91.17,91.85,1404964.0,82.8,91.63,90.7,128251298.0,2.7069
603888.XSHG,2016-12-23,100.29,10908.0,90.43,93.99,3010062.0,82.05,91.58,90.38,277129434.0,5.7994
603888.XSHG,2016-12-26,99.47,8418.0,89.48,89.95,2483979.0,81.39,88.17,86.5,218669050.0,4.7858
603888.XSHG,2016-12-27,98.43,5336.0,90.29,90.95,1612416.0,80.53,89.67,89.06,145410863.0,3.1066
603888.XSHG,2016-12-28,99.32,6085.0,90.19,91.5,1745703.0,81.26,90.42,88.89,157238122.0,3.3634
603888.XSHG,2016-12-29,99.2099,6567.0,88.0496,90.088,1905314.0,81.1699,89.7211,88.0292,166196560.0,3.6709
603888.XSHG,2016-12-30,96.8555,5805.0,86.5105,88.1413,1697717.0,79.2436,87.754,86.48,145570134.0,3.2709
603888.XSHG,2017-01-03,95.1636,4370.0,87.5909,87.9578,1328261.0,77.8575,86.5411,86.5411,114023062.0,2.5591
603888.XSHG,2017-01-04,96.3459,5938.0,88.3247,88.447,1917961.0,78.8359,87.6521,86.5105,164625851.0,3.6953
603888.XSHG,2017-01-05,97.1613,5432.0,87.6928,89.6905,1780824.0,79.4882,88.3247,87.5807,154376255.0,3.4311
603888.XSHG,2017-01-06,96.458,9256.0,84.411,87.1526,3066433.0,78.9276,87.1425,84.3702,257447034.0,5.908
603888.XSHG,2017-01-09,92.85,5988.0,82.7497,83.9727,1836408.0,75.9719,83.5345,82.4031,149626970.0,3.5382
603888.XSHG,2017-01-10,91.0256,4941.0,83.0147,84.1562,1552208.0,74.4737,82.8923,82.7089,127188948.0,2.9906
603888.XSHG,2017-01-11,91.3212,9153.0,79.3251,82.556,3190678.0,74.7183,82.3827,79.2742,251931334.0,6.1474
603888.XSHG,2017-01-12,87.2546,4619.0,78.734,80.2016,1701450.0,71.3957,79.7328,78.5811,132560670.0,3.2781
603888.XSHG,2017-01-13,86.6125,7563.0,75.2585,78.5811,2689212.0,70.8657,77.9899,75.2177,202027689.0,5.1812
