order_book_id,date,limit_up,num_trades,close,high,volume,limit_down,open,low,total_turnover,turnover_rate
000959.XSHE,2016-01-04,10.0644,21493.0,8.2488,9.1005,99206374.1935,8.2263,9.0557,8.2263,480672402.3,10.1991
000959.XSHE,2016-01-05,9.0781,31749.0,8.9885,9.0781,117078172.5806,7.4194,7.8453,7.8005,561240768.37,12.0364
000959.XSHE,2016-01-06,9.8851,36796.0,9.8851,9.8851,118457214.5161,8.0919,8.9436,8.6746,628428020.4,12.1782
000959.XSHE,2016-01-07,10.8713,9075.0,9.1454,10.0868,41915535.4839,8.8988,9.9075,8.9436,218060805.3,4.3092
000959.XSHE,2016-01-08,10.0644,20995.0,10.0644,10.0644,107005620.1613,8.2263,9.5937,9.3919,589412637.89,11.0009
000959.XSHE,2016-01-11,11.0731,41675.0,9.9747,10.6023,169467584.6774,9.0557,10.0868,9.3919,934433256.77,17.4224
000959.XSHE,2016-01-12,10.9834,23934.0,9.2126,9.8626,81767837.9032,8.9885,9.6833,8.9885,425764499.92,8.4063
000959.XSHE,2016-01-13,10.1316,35695.0,9.8626,10.1316,171267704.0323,8.2936,9.1454,9.1229,948481708.0,17.6075
000959.XSHE,2016-01-14,10.8489,49475.0,10.692,10.8489,191902607.2581,8.8764,9.3023,9.0781,1068561490.99,19.7289
000959.XSHE,2016-01-15,11.7679,45896.0,10.1092,10.7592,137652345.1613,9.6161,10.4454,9.6161,776770576.72,14.1516
000959.XSHE,2016-01-18,11.1179,27481.0,9.7282,10.154,89135608.871,9.1005,9.6609,9.3919,479203984.99,9.1638
000959.XSHE,2016-01-19,10.692,23011.0,9.9523,10.0868,89818583.0645,8.7643,9.5488,9.3919,489027029.86,9.234
000959.XSHE,2016-01-20,10.9386,30466.0,9.235,9.7954,84456197.5806,8.966,9.7282,9.1454,441274534.34,8.6827
000959.XSHE,2016-01-21,10.154,26418.0,8.585,9.4816,76054451.6129,8.316,9.0109,8.5626,378231108.1,7.8189
000959.XSHE,2016-01-22,9.4368,23866.0,8.9436,9.235,76948685.4839,7.7332,8.7419,8.585,380097788.35,7.9109
000959.XSHE,2016-01-25,9.8402,23455.0,9.3247,9.6833,69347866.9355,8.047,9.1005,9.0557,361029690.97,7.1294
000959.XSHE,2016-01-26,10.2661,37293.0,9.7057,10.2661,110042326.6129,8.3832,9.1454,8.966,588838241.77,11.3131
000959.XSHE,2016-01-27,10.6696,42937.0,9.9971,10.6696,130690394.3548,8.7419,9.6833,9.4592,737037462.77,13.4359
000959.XSHE,2016-01-28,11.0058,27581.0,9.4368,10.0868,73450412.9032,8.9885,9.6161,9.3695,393696729.88,7.5512
000959.XSHE,2016-01-29,10.3782,24747.0,9.6609,9.9075,73114049.1935,8.4953,9.4368,9.1229,386996262.48,7.5166
000959.XSHE,2016-02-01,10.6248,26502.0,9.1229,10.0195,67801602.4194,8.6971,9.5937,8.8315,352862903.69,6.9705
000959.XSHE,2016-02-02,10.042,18813.0,9.235,9.2799,53727681.4516,8.2039,9.0557,8.7867,270163770.96,5.5236
000959.XSHE,2016-02-03,10.154,20111.0,8.7867,9.0557,57284249.1935,8.316,9.0333,8.4281,277202916.12,5.8892
000959.XSHE,2016-02-04,9.6609,13969.0,8.854,9.1454,42290043.5484,7.9125,8.8315,8.7867,209689452.77,4.3477
000959.XSHE,2016-02-05,9.7506,16188.0,9.2574,9.5264,50476797.5806,7.9798,8.8988,8.8764,258033318.37,5.1894
000959.XSHE,2016-02-15,10.1765,13235.0,8.9212,8.9885,41092827.4194,8.3384,8.7419,8.6298,200783582.93,4.2246
000959.XSHE,2016-02-16,9.8178,15670.0,9.2126,9.4368,59296070.1613,8.0246,8.9212,8.8988,300250937.2,6.096
000959.XSHE,2016-02-17,10.1316,14503.0,9.3471,9.4368,57545991.9355,8.2936,9.1902,9.0781,295088154.0,5.9161
000959.XSHE,2016-02-18,10.2885,27519.0,9.8851,10.2885,97358836.2903,8.4057,9.3471,9.2799,537956973.4,10.0092
