order_book_id,date,limit_up,num_trades,close,high,volume,limit_down,open,low,total_turnover,turnover_rate
002392.XSHE,2016-01-04,70.6616,12925.0,57.8666,64.3879,2189278.625,57.784,64.3879,57.784,128723314.64,3.1206
002392.XSHE,2016-01-05,63.645,16501.0,55.1425,57.8666,2841892.5,52.0882,54.7297,52.4184,152591536.33,4.0508
002392.XSHE,2016-01-06,60.6732,9793.0,56.7934,56.9585,1756205.0,49.6117,55.8029,55.3901,95666896.13,2.5033
002392.XSHE,2016-01-07,62.4893,2606.0,51.1801,56.0505,487087.625,51.0976,56.0505,51.0976,25264740.19,0.6943
002392.XSHE,2016-01-08,56.2981,12713.0,51.4278,53.8217,2308136.125,46.0621,52.9962,47.8782,115490245.98,3.29
002392.XSHE,2016-01-11,56.5458,12380.0,46.64,51.3452,2114298.375,46.3098,51.3452,46.4749,100441335.95,3.0137
002392.XSHE,2016-01-12,51.3452,8677.0,47.3829,48.1258,1594107.0,42.0172,47.2178,45.6494,72759255.91,2.2722
002392.XSHE,2016-01-13,52.0882,7393.0,45.897,48.2084,1374053.5,42.6776,47.8782,45.7319,62979976.49,1.9136
002392.XSHE,2016-01-14,50.5197,8443.0,47.3003,47.4654,1590666.5,41.2743,45.3192,44.4111,71129950.79,2.2153
002392.XSHE,2016-01-15,52.0056,7902.0,44.989,47.3829,1553498.5,42.5951,47.0527,44.6588,69183247.8,2.1635
002392.XSHE,2016-01-18,49.5292,6028.0,45.5668,46.2272,1153458.0,40.5314,44.4111,43.5857,50729109.74,1.6064
002392.XSHE,2016-01-19,50.107,7832.0,47.1353,47.3003,1480741.625,41.0267,45.7319,45.2366,66546785.39,2.0622
002392.XSHE,2016-01-20,51.8405,7375.0,47.3003,47.548,1515327.25,42.43,46.7225,46.5574,69094750.86,2.1104
002392.XSHE,2016-01-21,52.0056,6598.0,45.897,47.8782,1424829.25,42.5951,46.8051,45.897,64483517.89,1.9843
002392.XSHE,2016-01-22,50.5197,5360.0,46.1447,46.8876,1080846.375,41.2743,46.8876,44.8239,48109980.1,1.5053
002392.XSHE,2016-01-25,50.7674,4286.0,46.3098,46.8051,897636.75,41.5219,46.3923,45.8145,40352921.45,1.2501
002392.XSHE,2016-01-26,50.9325,9069.0,41.687,46.0621,1744762.375,41.687,46.0621,41.687,73668249.52,2.4299
002392.XSHE,2016-01-27,45.897,8066.0,40.6965,43.1729,1463034.625,37.5596,43.1729,38.4676,57605582.65,2.0376
002392.XSHE,2016-01-28,44.7413,4977.0,38.4676,40.8616,931803.625,36.6516,40.4488,38.3026,35975287.93,1.2977
002392.XSHE,2016-01-29,42.3474,5223.0,39.9535,40.2837,1077580.625,34.5879,38.5502,38.3851,41361419.47,1.5007
002392.XSHE,2016-02-01,43.9159,4119.0,39.2106,40.1186,760950.0,35.9912,40.1186,38.7978,29133021.44,1.0598
002392.XSHE,2016-02-02,43.1729,5575.0,41.2743,41.2743,1118588.25,35.3308,39.2106,38.9629,43860842.58,1.5578
002392.XSHE,2016-02-03,45.4017,4590.0,41.0267,41.4394,1079068.75,37.1469,40.5314,40.0361,42446771.33,1.5028
002392.XSHE,2016-02-04,45.1541,5248.0,41.687,42.2649,1123505.25,36.8992,41.1918,40.9441,45365145.86,1.5647
002392.XSHE,2016-02-05,45.897,4090.0,42.0172,42.3474,965597.625,37.5596,41.9347,41.5219,39212107.68,1.3448
002392.XSHE,2016-02-15,46.2272,5279.0,41.1092,41.687,914553.125,37.8073,40.6139,39.7884,36040535.88,1.2464
002392.XSHE,2016-02-16,45.2366,8056.0,43.4206,44.1635,1693844.5,36.9818,41.2743,41.2743,70280747.59,2.3085
002392.XSHE,2016-02-17,47.7956,15611.0,47.7956,47.7956,4314041.375,39.0455,43.8333,42.9253,192502676.22,5.8794
002392.XSHE,2016-02-18,52.5835,19664.0,47.1353,48.7037,4679682.625,43.0078,47.9607,46.8876,216559642.8,6.3778
002392.XSHE,2016-02-19,51.8405,11460.0,46.3923,47.2178,2460255.25,42.43,46.8876,45.8145,110713371.57,3.353
