order_book_id,date,limit_up,num_trades,close,high,volume,limit_down,open,low,total_turnover,turnover_rate
300991.XSHE,2021-05-20,999999999.9999,68474.0,51.69,57.0,15250164.0,0.01,56.0,50.1,820594770.0,71.4688
300991.XSHE,2021-05-21,999999999.9999,38837.0,44.24,51.18,11799723.0,0.01,45.47,44.12,547193165.0,55.2986
300991.XSHE,2021-05-24,999999999.9999,23643.0,42.7,44.8,8000162.0,0.01,42.22,41.15,342398066.0,37.4922
300991.XSHE,2021-05-25,999999999.9999,23405.0,39.92,42.78,8783398.0,0.01,42.36,39.58,355162583.0,41.1628
300991.XSHE,2021-05-26,999999999.9999,17690.0,39.65,40.98,6698031.0,0.01,39.8,39.07,266549853.0,31.3899
300991.XSHE,2021-05-27,47.58,14727.0,38.61,39.5,5864527.0,31.72,39.27,38.45,227741132.0,27.4837
300991.XSHE,2021-05-28,46.33,11843.0,37.36,38.96,4838148.0,30.89,38.55,36.87,185310624.0,22.6736
300991.XSHE,2021-05-31,44.83,8587.0,37.81,37.95,3456745.0,29.89,37.1,37.1,129653446.0,16.1998
300991.XSHE,2021-06-01,45.37,8305.0,38.26,38.42,3428023.0,30.25,37.65,37.26,130209608.0,16.0652
300991.XSHE,2021-06-02,45.91,8396.0,37.45,38.31,3409443.0,30.61,38.3,37.27,128474848.0,15.9781
300991.XSHE,2021-06-03,44.94,15583.0,39.41,39.48,6663468.0,29.96,37.64,37.27,259324401.0,31.2279
300991.XSHE,2021-06-04,47.29,10343.0,37.9,39.38,4169588.0,31.53,39.09,37.66,159020914.0,19.5405
300991.XSHE,2021-06-07,45.48,7010.0,37.05,37.88,2815303.0,30.32,37.6,36.87,104559461.0,13.1937
300991.XSHE,2021-06-08,44.46,5738.0,37.3,37.33,2350626.0,29.64,36.86,36.67,86972018.0,11.016
300991.XSHE,2021-06-09,44.76,4682.0,37.42,37.58,2034779.0,29.84,37.1,36.8,75725410.0,9.5358
300991.XSHE,2021-06-10,44.9,5105.0,36.85,37.3,2319460.0,29.94,37.21,36.85,85820027.0,10.87
300991.XSHE,2021-06-11,44.22,7960.0,37.99,38.0,3565257.0,29.48,36.75,36.73,133788536.0,16.7083
300991.XSHE,2021-06-15,45.59,15761.0,39.01,42.0,6808691.0,30.39,38.7,38.69,273600916.0,31.9085
300991.XSHE,2021-06-16,46.81,9697.0,36.95,37.99,4159135.0,31.21,37.78,36.78,154414621.0,19.4915
300991.XSHE,2021-06-17,44.34,8641.0,35.69,37.04,3485829.0,29.56,37.04,35.23,124294460.0,16.3361
300991.XSHE,2021-06-18,42.83,4880.0,35.97,36.55,2229253.0,28.55,35.6,35.35,80406495.0,10.4472
300991.XSHE,2021-06-21,43.16,4510.0,36.24,36.46,2026610.0,28.78,35.58,35.3,73022400.0,9.4976
300991.XSHE,2021-06-22,43.49,4834.0,36.6,36.86,2195377.0,28.99,36.11,36.11,80070410.0,10.2885
300991.XSHE,2021-06-23,43.92,4666.0,36.43,36.9,2000878.0,29.28,36.58,36.1,73022223.0,9.377
300991.XSHE,2021-06-24,43.72,5135.0,35.75,36.38,2053236.0,29.14,36.25,35.42,73286545.0,9.6223
300991.XSHE,2021-06-25,42.9,4339.0,36.13,36.49,1682028.0,28.6,35.75,35.6,60705568.0,7.8827
300991.XSHE,2021-06-28,43.36,3645.0,36.28,36.77,1691636.0,28.9,35.8,35.8,61396931.0,7.9277
300991.XSHE,2021-06-29,43.54,4029.0,35.35,36.44,1727464.0,29.02,36.0,35.29,61881385.0,8.0956
300991.XSHE,2021-06-30,42.42,3671.0,36.16,36.27,1487323.0,28.28,35.66,35.5,53492021.0,6.9702
300991.XSHE,2021-07-01,43.39,6765.0,35.56,37.97,2629222.0,28.93,36.7,35.51,96750617.0,12.3217
300991.XSHE,2021-07-02,42.67,5925.0,33.98,35.56,2482281.0,28.45,35.06,33.78,85043304.0,11.633
300991.XSHE,2021-07-05,40.78,2725.0,34.25,34.3,1197185.0,27.18,34.06,33.73,40642804.0,5.6105
300991.XSHE,2021-07-06,41.1,3239.0,34.53,34.67,1385322.0,27.4,34.31,33.73,47405152.0,6.4922
300991.XSHE,2021-07-07,41.44,3831.0,35.0,35.18,1639359.0,27.62,34.5,34.07,57198895.0,7.6827
300991.XSHE,2021-07-08,42.0,3523.0,34.13,35.38,1594190.0,28.0,35.18,34.13,55090793.0,7.4711
300991.XSHE,2021-07-09,40.96,1947.0,34.4,34.49,962458.0,27.3,34.21,33.97,32976198.0,4.5105
300991.XSHE,2021-07-12,41.28,2250.0,34.68,34.96,1116571.0,27.52,34.45,34.4,38755821.0,5.2327
300991.XSHE,2021-07-13,41.62,4847.0,34.95,35.1,2067274.0,27.74,34.41,33.82,71012564.0,9.6881
300991.XSHE,2021-07-14,41.94,4339.0,35.16,35.25,1858015.0,27.96,34.6,34.4,64720881.0,8.7075
300991.XSHE,2021-07-15,42.19,3830.0,34.06,34.97,1483098.0,28.13,34.72,33.93,50772701.0,6.9504
300991.XSHE,2021-07-16,40.87,2675.0,33.78,34.42,1035645.0,27.25,34.1,33.73,35205917.0,4.8535
300991.XSHE,2021-07-19,40.54,3658.0,33.16,33.88,1531105.0,27.02,33.88,32.41,50444702.0,7.1754
300991.XSHE,2021-07-20,39.79,2451.0,33.45,34.1,1062011.0,26.53,33.26,33.12,35659437.0,4.977
300991.XSHE,2021-07-21,40.14,2033.0,33.34,33.69,937128.0,26.76,33.43,33.21,31324021.0,4.3918
300991.XSHE,2021-07-22,40.01,2255.0,32.98,33.52,944780.0,26.67,33.49,32.88,31248941.0,4.4276
300991.XSHE,2021-07-23,39.58,2907.0,32.98,33.95,1211981.0,26.38,33.58,32.97,40486746.0,5.6799
300991.XSHE,2021-07-26,39.58,3273.0,31.45,32.95,1470545.0,26.38,32.45,31.26,46801031.0,6.8916
300991.XSHE,2021-07-27,37.74,3876.0,32.28,32.95,1642260.0,25.16,31.49,31.41,52854751.0,7.6963
300991.XSHE,2021-07-28,38.74,8909.0,34.5,36.66,4264085.0,25.82,32.16,31.9,146182837.0,19.9833
300991.XSHE,2021-07-29,41.4,8349.0,35.13,35.5,4129825.0,27.6,34.4,33.5,143472612.0,19.3541
300991.XSHE,2021-07-30,42.16,7235.0,33.7,34.65,2787112.0,28.1,34.18,33.16,93922273.0,13.0616
300991.XSHE,2021-08-02,40.44,4198.0,34.53,34.53,1955908.0,26.96,33.5,33.46,66370413.0,9.1662
300991.XSHE,2021-08-03,41.44,4072.0,34.88,35.44,1970335.0,27.62,35.0,34.42,68576638.0,9.2338
300991.XSHE,2021-08-04,41.86,3874.0,35.12,35.39,2028346.0,27.9,34.35,34.35,71075335.0,9.5057
300991.XSHE,2021-08-05,42.14,3120.0,34.67,34.97,1494199.0,28.1,34.88,34.07,51402951.0,7.0025
300991.XSHE,2021-08-06,41.6,5632.0,34.86,36.55,2775861.0,27.74,35.13,34.86,98967781.0,13.0089
300991.XSHE,2021-08-09,41.83,3826.0,34.22,34.25,1700485.0,27.89,34.06,33.2,57413542.0,7.9692
300991.XSHE,2021-08-10,41.06,2566.0,34.17,34.47,1244270.0,27.38,33.96,33.61,42428591.0,5.8312
300991.XSHE,2021-08-11,41.0,2308.0,34.1,34.38,1143290.0,27.34,34.21,33.64,38751607.0,5.3579
300991.XSHE,2021-08-12,40.92,9293.0,36.27,36.32,4123657.0,27.28,34.18,34.16,146685450.0,19.3252
300991.XSHE,2021-08-13,43.52,8677.0,36.72,37.5,3625042.0,29.02,36.25,35.33,131616285.0,16.9885
300991.XSHE,2021-08-16,44.06,9815.0,38.14,38.83,4654504.0,29.38,36.85,35.82,174414025.0,21.813
300991.XSHE,2021-08-17,45.77,10671.0,38.48,39.79,4866901.0,30.51,37.79,37.4,188653802.0,22.8084
300991.XSHE,2021-08-18,46.18,8281.0,37.09,39.43,3638682.0,30.78,37.79,36.16,136722328.0,17.0524
300991.XSHE,2021-08-19,44.51,6189.0,36.81,37.81,2274340.0,29.67,37.09,36.35,83933450.0,10.6585
300991.XSHE,2021-08-20,44.17,5089.0,35.98,37.08,1946243.0,29.45,37.0,35.28,69615680.0,9.1209
300991.XSHE,2021-08-23,43.18,6422.0,37.82,37.85,2663461.0,28.78,36.1,36.08,98904012.0,12.4821
300991.XSHE,2021-08-24,45.38,5504.0,37.5,38.0,2198566.0,30.26,37.82,37.04,82317299.0,10.3034
300991.XSHE,2021-08-25,45.0,6046.0,38.41,38.45,2573347.0,30.0,37.49,37.08,97705452.0,12.0598
300991.XSHE,2021-08-26,46.09,6607.0,36.38,38.38,2765257.0,30.73,38.0,36.22,102046951.0,12.9592
300991.XSHE,2021-08-27,43.66,7788.0,38.28,38.95,3483409.0,29.1,36.27,35.66,130306309.0,16.3248
300991.XSHE,2021-08-30,45.94,7613.0,37.1,39.77,3401183.0,30.62,38.2,37.01,130443234.0,15.9394
300991.XSHE,2021-08-31,44.52,10051.0,39.0,39.33,3699400.0,29.68,37.16,36.27,141054226.0,17.337
300991.XSHE,2021-09-01,46.8,9526.0,38.23,40.35,3170262.0,31.2,38.18,37.66,122398768.0,14.8572
300991.XSHE,2021-09-02,45.88,6136.0,39.08,39.2,2878482.0,30.58,37.96,37.5,110690149.0,13.4898
300991.XSHE,2021-09-03,46.9,6899.0,38.4,40.99,3653191.0,31.26,39.1,38.31,143914341.0,17.1204
300991.XSHE,2021-09-06,46.08,4743.0,38.25,38.44,2143842.0,30.72,37.73,37.05,81203629.0,10.047
300991.XSHE,2021-09-07,45.9,4253.0,37.83,38.37,2122688.0,30.6,38.25,37.53,80332012.0,9.9478
300991.XSHE,2021-09-08,45.4,4780.0,36.62,38.15,2249344.0,30.26,37.83,36.59,83347836.0,10.5414
300991.XSHE,2021-09-09,43.94,3325.0,35.93,37.07,1560390.0,29.3,36.52,35.84,56730589.0,7.3127
300991.XSHE,2021-09-10,43.12,3456.0,35.2,36.26,1733863.0,28.74,35.92,35.03,61476722.0,8.1256
300991.XSHE,2021-09-13,42.24,2425.0,34.64,35.33,1164853.0,28.16,35.31,34.36,40344608.0,5.459
300991.XSHE,2021-09-14,41.57,2241.0,34.73,35.35,994697.0,27.71,34.84,34.52,34743630.33,4.6616
300991.XSHE,2021-09-15,41.68,2068.0,35.2,35.5,1003049.0,27.78,34.63,34.6,35341277.77,4.7007
300991.XSHE,2021-09-16,42.24,2865.0,33.76,35.17,1372025.0,28.16,35.0,33.71,47151369.54,6.4299
300991.XSHE,2021-09-17,40.51,1676.0,33.85,34.39,692765.0,27.01,33.8,33.14,23309316.96,3.2466
300991.XSHE,2021-09-22,40.62,1159.0,33.97,34.29,481047.0,27.08,33.34,33.34,16340473.71,2.2544
300991.XSHE,2021-09-23,40.76,1191.0,34.08,34.31,542013.0,27.18,33.86,33.86,18496374.08,2.5401
300991.XSHE,2021-09-24,40.9,1629.0,33.05,34.2,713869.0,27.26,34.2,33.0,23904562.92,3.3455
300991.XSHE,2021-09-27,39.66,1745.0,32.23,33.25,755197.0,26.44,33.01,31.52,24470760.57,3.5392
300991.XSHE,2021-09-28,38.68,988.0,31.87,32.47,414225.0,25.78,32.47,31.74,13244087.5,1.9412
300991.XSHE,2021-09-29,38.24,1128.0,31.56,32.3,448918.0,25.5,31.93,31.51,14283971.4,2.1038
300991.XSHE,2021-09-30,37.87,751.0,32.04,32.28,352562.0,25.25,31.56,31.56,11285903.84,1.6523
300991.XSHE,2021-10-08,38.45,964.0,32.38,32.59,353837.0,25.63,32.58,32.0,11437200.99,1.6582
300991.XSHE,2021-10-11,38.86,1509.0,33.16,33.55,629181.0,25.9,32.75,32.55,20846649.15,2.9486
300991.XSHE,2021-10-12,39.79,1216.0,32.26,33.56,447946.0,26.53,33.01,32.05,14534954.61,2.0993
300991.XSHE,2021-10-13,38.71,1141.0,33.09,33.29,490318.0,25.81,32.26,32.16,16147928.49,2.2978
300991.XSHE,2021-10-14,39.71,996.0,33.29,33.29,402579.0,26.47,33.09,32.78,13312521.17,1.8867
300991.XSHE,2021-10-15,39.95,1053.0,32.56,33.29,467966.0,26.63,33.28,32.5,15328833.84,2.1931
300991.XSHE,2021-10-18,39.07,609.0,32.5,32.78,243508.0,26.05,32.77,32.41,7917842.36,1.1412
300991.XSHE,2021-10-19,39.0,754.0,32.4,32.52,338998.0,26.0,32.52,32.12,10944142.01,1.5887
300991.XSHE,2021-10-20,38.88,855.0,31.94,32.58,366826.0,25.92,32.58,31.84,11750095.56,1.7191
300991.XSHE,2021-10-21,38.33,1027.0,31.47,31.95,443200.0,25.55,31.95,31.33,14009873.0,2.077
300991.XSHE,2021-10-22,37.76,773.0,31.56,31.75,349300.0,25.18,31.63,31.42,11027625.0,1.637
300991.XSHE,2021-10-25,37.87,919.0,31.38,31.71,471257.0,25.25,31.57,30.89,14690243.26,2.2085
300991.XSHE,2021-10-26,37.66,2725.0,33.2,33.2,1220226.0,25.1,31.46,31.11,39494622.67,5.7185
300991.XSHE,2021-10-27,39.84,2248.0,31.98,32.86,872252.0,26.56,32.35,31.74,27972405.67,4.0877
300991.XSHE,2021-10-28,38.38,1643.0,30.32,31.98,685639.0,25.58,31.98,30.25,21021472.25,3.2132
300991.XSHE,2021-10-29,36.38,1364.0,31.32,32.38,626082.0,24.26,30.32,30.31,19559402.4,2.9341
300991.XSHE,2021-11-01,37.58,1261.0,31.5,31.64,468652.0,25.06,31.21,30.66,14651350.76,2.1963
300991.XSHE,2021-11-02,37.8,1378.0,31.0,32.09,531145.0,25.2,31.3,30.89,16692112.16,2.4892
300991.XSHE,2021-11-03,37.2,824.0,31.02,31.49,341942.0,24.8,31.47,30.85,10623852.4,1.6025
300991.XSHE,2021-11-04,37.22,1098.0,31.3,31.39,644443.0,24.82,31.0,30.92,20073194.08,3.0201
300991.XSHE,2021-11-05,37.56,3167.0,31.89,32.4,1073998.0,25.04,31.3,31.06,34260015.5,5.0332
300991.XSHE,2021-11-08,38.27,3204.0,33.01,33.33,1284798.0,25.51,31.6,31.32,41738985.06,6.0211
300991.XSHE,2021-11-09,39.61,1895.0,32.93,33.2,804718.0,26.41,32.99,32.76,26506187.46,3.7713
300991.XSHE,2021-11-10,39.52,2297.0,33.7,33.7,1141978.0,26.34,32.7,32.6,37901659.55,5.3518
300991.XSHE,2021-11-11,40.44,6113.0,35.09,35.28,2623171.0,26.96,33.58,33.33,90775458.28,12.2933
300991.XSHE,2021-11-12,42.11,5187.0,35.45,35.95,2569886.0,28.07,34.88,34.43,90621684.84,12.0436
300991.XSHE,2021-11-15,42.54,5301.0,35.64,36.18,2431281.0,28.36,35.91,35.2,86553698.81,11.394
300991.XSHE,2021-11-16,42.77,4823.0,34.15,35.89,2078177.0,28.51,35.42,34.15,71889884.09,9.7392
300991.XSHE,2021-11-17,40.98,5297.0,35.52,35.6,2099062.0,27.32,34.16,34.02,73564309.09,9.8371
300991.XSHE,2021-11-18,42.62,3166.0,34.2,35.6,1362521.0,28.42,35.3,34.14,47221054.64,6.3854
300991.XSHE,2021-11-19,41.04,5058.0,35.06,35.5,1579148.0,27.36,34.04,34.04,55246791.22,7.4006
300991.XSHE,2021-11-22,42.07,11988.0,35.92,36.18,2500671.0,28.05,35.02,34.39,89130056.4,11.1141
300991.XSHE,2021-11-23,43.1,7697.0,36.99,37.17,2624169.0,28.74,36.02,35.64,95888442.99,11.663
300991.XSHE,2021-11-24,44.39,8591.0,37.7,38.01,3257427.0,29.59,36.7,36.6,121679709.55,14.4775
300991.XSHE,2021-11-25,45.24,9090.0,36.88,39.0,3305018.0,30.16,38.77,36.84,124440717.87,14.689
300991.XSHE,2021-11-26,44.26,11515.0,38.98,39.5,4819614.0,29.5,36.87,36.4,183143987.12,21.4205
