order_book_id,date,limit_up,num_trades,close,high,volume,limit_down,open,low,total_turnover,turnover_rate
600858.XSHG,2016-01-04,82.7113,5835.0,67.6235,74.4198,1570324.4401,67.6235,74.2159,67.6235,88709506.0,1.6581
600858.XSHG,2016-01-05,74.4198,6861.0,67.8274,69.1187,2258251.1711,60.8951,62.5262,62.2544,119785627.0,2.3845
600858.XSHG,2016-01-06,74.6237,7626.0,68.7109,68.9148,1818409.2739,61.031,67.8274,65.7885,98323062.0,1.9201
600858.XSHG,2016-01-07,75.5752,1237.0,62.0505,67.2837,347899.2827,61.8466,67.2837,61.8466,18186063.0,0.3673
600858.XSHG,2016-01-08,68.2352,6948.0,63.002,64.3612,1867330.5519,55.8658,63.7496,59.264,94338419.0,1.9717
600858.XSHG,2016-01-11,69.3226,5576.0,56.7494,62.3903,1555828.5756,56.6814,61.5068,56.6814,74706545.0,1.6428
600858.XSHG,2016-01-12,62.4583,4859.0,56.6134,58.9921,1687007.5758,51.1084,57.0892,55.526,78056526.0,1.7813
600858.XSHG,2016-01-13,62.2544,3567.0,55.526,58.2445,1016422.7419,50.9725,57.2931,55.3221,46496417.0,1.0732
600858.XSHG,2016-01-14,61.099,4707.0,57.8368,57.9727,1379633.8384,49.953,55.594,55.1182,62748286.0,1.4568
600858.XSHG,2016-01-15,63.6136,5531.0,56.7494,59.3999,1706700.1537,52.0599,57.361,55.7979,79305850.0,1.8021
600858.XSHG,2016-01-18,62.4583,3868.0,57.429,58.4484,1049505.3799,51.1084,56.4095,55.1182,48122492.0,1.1082
600858.XSHG,2016-01-19,63.2059,4191.0,59.196,59.3999,1254584.9802,51.6521,57.429,56.4095,58892451.0,1.3247
600858.XSHG,2016-01-20,65.1088,5459.0,57.7008,59.0601,1612737.1542,53.2832,58.5164,56.9532,75194640.0,1.7029
600858.XSHG,2016-01-21,63.4777,3625.0,55.7979,58.0407,1045523.3494,51.924,56.2736,55.6619,47618584.0,1.104
600858.XSHG,2016-01-22,61.3709,3123.0,56.4775,56.9532,946129.959,50.2249,56.4095,54.5745,42471812.0,0.999
600858.XSHG,2016-01-25,62.1185,2339.0,57.429,57.6329,703201.215,50.8365,56.8853,56.4095,32275712.0,0.7425
600858.XSHG,2016-01-26,63.2059,3383.0,53.3512,56.9532,919191.9192,51.6521,56.9532,52.5356,40600326.0,0.9706
600858.XSHG,2016-01-27,58.7203,3142.0,52.5356,53.9629,840012.9922,47.9821,53.4871,50.2249,35166351.0,0.887
600858.XSHG,2016-01-28,57.7688,2729.0,50.8365,53.623,604643.7198,47.3025,52.2638,50.7006,25450366.0,0.6384
600858.XSHG,2016-01-29,55.9338,2122.0,52.8754,53.4192,558563.3509,45.7393,50.9045,50.9045,23505573.0,0.5898
600858.XSHG,2016-02-01,58.1766,1891.0,53.2832,54.3706,524608.2199,47.5743,52.8754,51.6521,22401359.0,0.5539
600858.XSHG,2016-02-02,58.5844,2849.0,54.7784,54.8464,608517.4206,47.9821,53.2832,52.8075,26552816.0,0.6425
600858.XSHG,2016-02-03,60.2834,1648.0,54.3706,54.7784,548614.4049,49.2734,54.3706,53.0793,23864239.0,0.5793
600858.XSHG,2016-02-04,59.8077,2071.0,55.1862,55.526,578966.4764,48.9336,54.9143,54.3706,25637054.0,0.6113
600858.XSHG,2016-02-05,60.6912,1721.0,55.1862,55.7979,589571.805,49.6812,55.7299,54.8464,26223881.0,0.6225
600858.XSHG,2016-02-15,60.6912,1440.0,54.4386,54.9143,387729.1026,49.6812,53.8269,52.4677,16841208.0,0.4094
600858.XSHG,2016-02-16,59.8757,2211.0,56.4095,56.7494,663129.8492,49.0015,54.9143,54.4386,29878306.0,0.7002
600858.XSHG,2016-02-17,62.0505,2524.0,56.8173,56.8853,710892.4389,50.7686,56.3416,55.6619,32192437.0,0.7506
600858.XSHG,2016-02-18,62.5262,2122.0,56.2736,57.2931,684357.1585,51.1084,57.1571,56.0018,31134694.0,0.7226
600858.XSHG,2016-02-19,61.9146,1708.0,56.4775,56.9532,528773.4226,50.6327,56.2736,55.8658,23991504.0,0.5583
600858.XSHG,2016-02-22,62.1185,3742.0,58.0407,58.8562,1069409.6765,50.8365,56.7494,56.6814,49849047.0,1.1292
600858.XSHG,2016-02-23,63.8175,2406.0,57.0892,58.3805,653869.492,52.2638,57.8368,56.0018,30026900.0,0.6904
600858.XSHG,2016-02-24,62.7981,2106.0,57.361,57.429,728803.4329,51.3803,56.8173,55.8658,33261996.0,0.7695
600858.XSHG,2016-02-25,63.0699,3865.0,53.4192,57.0212,1092872.5662,51.6521,57.0212,52.1958,47836843.0,1.154
