order_book_id,date,limit_up,num_trades,close,high,volume,limit_down,open,low,total_turnover,turnover_rate
300846.XSHE,2020-07-01,4.85,172.0,4.85,4.85,74880.0,2.16,4.04,4.04,361530.0,0.1498
300846.XSHE,2020-07-02,5.34,51.0,5.34,5.34,21744.0,4.37,5.34,5.34,116112.0,0.0435
300846.XSHE,2020-07-03,5.87,61.0,5.87,5.87,26177.0,4.81,5.87,5.87,153658.0,0.0524
300846.XSHE,2020-07-06,6.46,59.0,6.46,6.46,24819.0,5.28,6.46,6.46,160330.0,0.0496
300846.XSHE,2020-07-07,7.11,71.0,7.11,7.11,28186.0,5.81,7.11,7.11,200402.0,0.0564
300846.XSHE,2020-07-08,7.82,80.0,7.82,7.82,38047.0,6.4,7.82,7.82,297527.0,0.0761
300846.XSHE,2020-07-09,8.6,79.0,8.6,8.6,31537.0,7.04,8.6,8.6,271218.0,0.0631
300846.XSHE,2020-07-10,9.46,127.0,9.46,9.46,53622.0,7.74,9.46,9.46,507264.0,0.1072
300846.XSHE,2020-07-13,10.41,104.0,10.41,10.41,44684.0,8.51,10.41,10.41,465160.0,0.0894
300846.XSHE,2020-07-14,11.45,166.0,11.45,11.45,71406.0,9.37,11.45,11.45,817598.0,0.1428
300846.XSHE,2020-07-15,12.6,138.0,12.6,12.6,53281.0,10.31,12.6,12.6,671340.0,0.1066
300846.XSHE,2020-07-16,13.86,560.0,13.86,13.86,233840.0,11.34,13.86,13.86,3241022.0,0.4677
300846.XSHE,2020-07-17,15.25,944.0,15.25,15.25,382413.0,12.47,15.25,15.25,5831798.0,0.7648
300846.XSHE,2020-07-20,16.78,337.0,16.78,16.78,122331.0,13.73,16.78,16.78,2052714.0,0.2447
300846.XSHE,2020-07-21,18.46,426.0,18.46,18.46,152966.0,15.1,18.46,18.46,2823752.0,0.3059
300846.XSHE,2020-07-22,20.31,814.0,20.31,20.31,298691.0,16.61,20.31,20.31,6066414.0,0.5974
300846.XSHE,2020-07-23,22.34,1649.0,22.34,22.34,661470.0,18.28,22.34,22.34,14777239.0,1.3229
300846.XSHE,2020-07-24,24.57,2819.0,24.57,24.57,1086367.0,20.11,24.57,24.57,26692037.0,2.1727
300846.XSHE,2020-07-27,27.03,1310.0,27.03,27.03,473152.0,22.11,27.03,27.03,12789298.0,0.9463
300846.XSHE,2020-07-28,29.73,1559.0,29.73,29.73,556828.0,24.33,29.73,29.73,16554496.0,1.1137
300846.XSHE,2020-07-29,32.7,101227.0,32.7,32.7,38606441.0,26.76,27.97,27.12,1168964166.0,77.2129
300846.XSHE,2020-07-30,35.97,48691.0,32.15,35.24,31577971.0,29.43,32.07,31.5,1045460572.0,63.1559
300846.XSHE,2020-07-31,35.37,44558.0,33.65,35.2,26910768.0,28.94,31.51,31.02,891711167.0,53.8215
300846.XSHE,2020-08-03,37.02,37531.0,37.02,37.02,23071949.0,30.29,33.19,32.56,786316196.0,46.1439
300846.XSHE,2020-08-04,40.72,15511.0,40.72,40.72,9193671.0,33.32,38.93,38.37,364743876.0,18.3873
300846.XSHE,2020-08-05,44.79,47689.0,38.1,43.63,26970348.0,36.65,43.63,36.65,1050436848.0,53.9407
300846.XSHE,2020-08-06,41.91,42104.0,35.34,38.87,20543123.0,34.29,37.0,34.67,747630921.0,41.0862
300846.XSHE,2020-08-07,38.87,29636.0,35.07,36.58,14829406.0,31.81,34.2,34.01,524014996.0,29.6588
300846.XSHE,2020-08-10,38.58,30316.0,31.57,33.6,14289950.0,31.56,33.2,31.56,461653767.0,28.5799
300846.XSHE,2020-08-11,34.73,21312.0,31.82,32.8,10376447.0,28.41,31.0,31.0,329615362.0,20.7529
