order_book_id,date,limit_up,num_trades,close,high,volume,limit_down,open,low,total_turnover,turnover_rate
603311.XSHG,2016-01-04,32.16,4774.0,26.32,29.38,2483600.0,26.32,29.28,26.32,68477967.0,4.7307
603311.XSHG,2016-01-05,28.95,5681.0,24.82,26.2,3169823.0,23.69,24.11,23.85,79343964.0,6.0378
603311.XSHG,2016-01-06,27.3,4180.0,25.46,25.48,2400226.0,22.34,25.22,24.62,60382174.0,4.5719
603311.XSHG,2016-01-07,28.01,1110.0,22.92,25.0,603200.0,22.91,25.0,22.91,14267754.0,1.149
603311.XSHG,2016-01-08,25.21,4235.0,23.16,23.85,2726879.0,20.63,23.5,21.58,63527841.0,5.1941
603311.XSHG,2016-01-11,25.48,3803.0,20.84,22.83,2865800.0,20.84,22.83,20.84,62065880.0,5.4587
603311.XSHG,2016-01-12,22.92,3209.0,20.9,21.3,2272064.0,18.76,20.81,19.92,47039724.0,4.3277
603311.XSHG,2016-01-13,22.99,2812.0,19.7,21.37,1754045.0,18.81,21.14,19.61,36364516.0,3.341
603311.XSHG,2016-01-14,21.67,3259.0,20.64,20.81,2056574.0,17.73,19.1,18.9,41172826.0,3.9173
603311.XSHG,2016-01-15,22.7,3372.0,20.03,20.99,2074074.0,18.58,20.73,19.7,42505987.0,3.9506
603311.XSHG,2016-01-18,22.03,2813.0,20.52,20.8,1850170.0,18.03,19.31,19.31,37607111.0,3.5241
603311.XSHG,2016-01-19,22.57,3156.0,21.3,21.33,2000920.0,18.47,20.47,20.32,41991090.0,3.8113
603311.XSHG,2016-01-20,23.43,3386.0,21.41,21.71,2277944.0,19.17,21.37,21.01,48671683.0,4.3389
603311.XSHG,2016-01-21,23.55,2937.0,20.4,21.63,1799280.0,19.27,20.9,20.3,37994664.0,3.4272
603311.XSHG,2016-01-22,22.44,2266.0,20.84,20.95,1428860.0,18.36,20.73,20.25,29435149.0,2.7216
603311.XSHG,2016-01-25,22.92,2218.0,21.22,21.52,1393753.0,18.76,21.01,20.97,29608941.0,2.6548
603311.XSHG,2016-01-26,23.34,2828.0,19.13,21.21,1612441.0,19.1,20.7,19.1,32529591.0,3.0713
603311.XSHG,2016-01-27,21.04,2732.0,18.88,19.45,1881297.0,17.22,19.19,18.0,35013769.0,3.5834
603311.XSHG,2016-01-28,20.77,1815.0,18.05,18.84,1228700.0,16.99,18.67,17.9,22605185.0,2.3404
603311.XSHG,2016-01-29,19.86,2359.0,18.74,18.95,1809988.0,16.25,18.12,18.0,33454605.0,3.4476
603311.XSHG,2016-02-01,20.61,1615.0,18.45,18.83,1066139.0,16.87,18.8,18.2,19807464.0,2.0307
603311.XSHG,2016-02-02,20.3,2149.0,19.37,19.43,1522100.0,16.61,18.45,18.01,29083141.0,2.8992
603311.XSHG,2016-02-03,21.31,2632.0,20.71,20.95,2106086.0,17.43,19.09,18.86,41411371.0,4.0116
603311.XSHG,2016-02-04,22.78,4533.0,21.53,22.78,3199225.0,18.64,21.0,20.82,69774397.0,6.0938
603311.XSHG,2016-02-05,23.68,2878.0,21.43,21.93,2096665.0,19.38,21.8,20.92,44880719.0,3.9936
603311.XSHG,2016-02-15,23.57,3885.0,22.43,22.6,3314657.0,19.29,20.6,20.3,72329009.0,6.3136
603311.XSHG,2016-02-16,24.67,4598.0,23.09,23.46,3582940.0,20.19,23.0,22.4,82118316.0,6.8246
603311.XSHG,2016-02-17,25.4,5324.0,23.39,23.8,4228350.0,20.78,23.27,22.69,98426680.0,8.054
603311.XSHG,2016-02-18,25.73,4345.0,23.21,23.91,3474031.0,21.05,23.5,22.88,80649159.0,6.6172
603311.XSHG,2016-02-19,25.53,3882.0,22.96,23.48,3136240.0,20.89,23.48,22.22,71862633.0,5.9738
603311.XSHG,2016-02-22,25.26,7318.0,24.1,24.46,5698336.0,20.66,23.58,23.23,136765954.0,10.854
603311.XSHG,2016-02-23,26.51,4747.0,23.71,24.22,3605400.0,21.69,24.22,23.0,85287010.0,6.8674
603311.XSHG,2016-02-24,26.08,3690.0,23.61,23.99,2888000.0,21.34,23.79,22.98,67661194.0,5.501
603311.XSHG,2016-02-25,25.97,4188.0,21.25,23.77,3362300.0,21.25,23.77,21.25,75211615.0,6.4044
603311.XSHG,2016-02-26,23.38,3168.0,20.57,21.69,2608206.0,19.13,21.5,19.5,54218215.0,4.968
603311.XSHG,2016-02-29,22.63,3241.0,19.26,20.87,2199839.0,18.51,20.2,18.77,43158880.0,4.1902
603311.XSHG,2016-03-01,21.19,2261.0,19.82,19.98,1498817.0,17.33,19.4,19.05,29253481.0,2.8549
603311.XSHG,2016-03-02,21.8,2693.0,20.72,20.97,2093490.0,17.84,19.69,19.69,42842492.0,3.9876
603311.XSHG,2016-03-03,22.79,2717.0,20.74,21.43,1894176.0,18.65,20.72,20.66,39916345.0,3.608
603311.XSHG,2016-03-04,22.81,2363.0,19.68,20.9,1630548.0,18.67,20.61,19.52,32827421.0,3.1058
603311.XSHG,2016-03-07,21.65,1654.0,20.12,20.72,1186445.0,17.71,19.95,19.95,24058744.0,2.2599
603311.XSHG,2016-03-08,22.13,2465.0,20.05,20.37,1709068.0,18.11,19.93,19.22,33802278.0,3.2554
603311.XSHG,2016-03-09,22.06,1341.0,19.78,20.0,803630.0,18.05,19.92,19.35,15869038.0,1.5307
603311.XSHG,2016-03-10,21.76,1283.0,19.55,20.21,867400.0,17.8,19.8,19.5,17110396.0,1.6522
603311.XSHG,2016-03-11,21.51,1352.0,19.7,19.97,837100.0,17.6,19.01,19.01,16372300.0,1.5945
603311.XSHG,2016-03-14,21.67,3247.0,20.31,20.59,1830257.0,17.73,19.97,19.91,37301692.0,3.4862
603311.XSHG,2016-03-15,22.34,1505.0,20.18,20.45,1059719.0,18.28,20.22,20.08,21483074.0,2.0185
603311.XSHG,2016-03-16,22.2,2420.0,19.8,20.55,1091530.0,18.16,20.45,19.78,21874965.0,2.0791
603311.XSHG,2016-03-17,21.78,2658.0,20.44,20.63,1949038.0,17.82,19.9,19.7,39528497.0,3.7125
603311.XSHG,2016-03-18,22.48,3508.0,21.17,21.5,2480452.0,18.4,20.46,20.46,52185883.0,4.7247
603311.XSHG,2016-03-21,23.29,3531.0,21.85,21.88,2608112.0,19.05,21.39,21.3,56265327.0,4.9678
603311.XSHG,2016-03-22,24.04,2488.0,21.51,21.79,1669267.0,19.67,21.7,21.37,36019224.0,3.1796
603311.XSHG,2016-03-23,23.66,3043.0,21.93,22.0,2171964.0,19.36,21.59,21.48,47280210.0,4.1371
603311.XSHG,2016-03-24,24.12,5736.0,22.31,23.4,4094289.0,19.74,21.8,21.56,91583953.0,7.7986
603311.XSHG,2016-03-25,24.54,3099.0,22.21,22.47,2272902.0,20.08,22.1,21.8,50226792.0,4.3293
603311.XSHG,2016-03-28,24.43,2582.0,22.03,22.52,1986077.0,19.99,22.3,21.81,43966450.0,3.783
603311.XSHG,2016-03-29,24.23,2166.0,21.91,22.09,1746675.0,19.83,22.02,21.32,37974303.0,3.327
603311.XSHG,2016-03-30,24.1,3307.0,22.57,22.7,2916006.0,19.72,22.2,22.01,65431598.0,5.5543
603311.XSHG,2016-03-31,24.83,3208.0,22.35,22.92,2551736.0,20.31,22.59,22.23,57327497.0,4.8604
603311.XSHG,2016-04-01,24.59,8398.0,23.0,23.99,6097797.0,20.12,22.88,22.87,142023246.0,11.6149
603311.XSHG,2016-04-05,25.3,6284.0,23.34,23.38,4301024.0,20.7,22.4,22.25,98021475.0,8.1924
603311.XSHG,2016-04-06,25.67,4873.0,23.48,23.8,3685190.0,21.01,23.24,22.9,86453904.0,7.0194
603311.XSHG,2016-04-07,25.83,4038.0,22.69,23.68,2676082.0,21.13,23.6,22.66,61521291.0,5.0973
603311.XSHG,2016-04-08,24.96,2983.0,22.25,22.38,1839760.0,20.42,22.35,21.89,40682479.0,3.5043
603311.XSHG,2016-04-11,24.48,2359.0,22.85,22.89,1693786.0,20.03,22.6,22.44,38513750.0,3.2263
603311.XSHG,2016-04-12,25.14,7453.0,23.86,23.98,5777398.0,20.57,22.9,22.4,135397951.0,11.0046
