order_book_id,date,limit_up,num_trades,close,high,volume,limit_down,open,low,total_turnover,turnover_rate
600690.XSHG,2016-01-04,0.0,0.0,339.6846,339.6846,0.0,0.0,339.6846,339.6846,0.0,0.0
600690.XSHG,2016-01-05,0.0,0.0,339.6846,339.6846,0.0,0.0,339.6846,339.6846,0.0,0.0
600690.XSHG,2016-01-06,0.0,0.0,339.6846,339.6846,0.0,0.0,339.6846,339.6846,0.0,0.0
600690.XSHG,2016-01-07,0.0,0.0,339.6846,339.6846,0.0,0.0,339.6846,339.6846,0.0,0.0
600690.XSHG,2016-01-08,0.0,0.0,339.6846,339.6846,0.0,0.0,339.6846,339.6846,0.0,0.0
600690.XSHG,2016-01-11,0.0,0.0,339.6846,339.6846,0.0,0.0,339.6846,339.6846,0.0,0.0
600690.XSHG,2016-01-12,0.0,0.0,339.6846,339.6846,0.0,0.0,339.6846,339.6846,0.0,0.0
600690.XSHG,2016-01-13,0.0,0.0,339.6846,339.6846,0.0,0.0,339.6846,339.6846,0.0,0.0
600690.XSHG,2016-01-14,0.0,0.0,339.6846,339.6846,0.0,0.0,339.6846,339.6846,0.0,0.0
600690.XSHG,2016-01-15,0.0,0.0,339.6846,339.6846,0.0,0.0,339.6846,339.6846,0.0,0.0
600690.XSHG,2016-01-18,0.0,0.0,339.6846,339.6846,0.0,0.0,339.6846,339.6846,0.0,0.0
600690.XSHG,2016-01-19,0.0,0.0,339.6846,339.6846,0.0,0.0,339.6846,339.6846,0.0,0.0
600690.XSHG,2016-01-20,0.0,0.0,339.6846,339.6846,0.0,0.0,339.6846,339.6846,0.0,0.0
600690.XSHG,2016-01-21,0.0,0.0,339.6846,339.6846,0.0,0.0,339.6846,339.6846,0.0,0.0
600690.XSHG,2016-01-22,0.0,0.0,339.6846,339.6846,0.0,0.0,339.6846,339.6846,0.0,0.0
600690.XSHG,2016-01-25,0.0,0.0,339.6846,339.6846,0.0,0.0,339.6846,339.6846,0.0,0.0
600690.XSHG,2016-01-26,0.0,0.0,339.6846,339.6846,0.0,0.0,339.6846,339.6846,0.0,0.0
600690.XSHG,2016-01-27,0.0,0.0,339.6846,339.6846,0.0,0.0,339.6846,339.6846,0.0,0.0
600690.XSHG,2016-01-28,0.0,0.0,339.6846,339.6846,0.0,0.0,339.6846,339.6846,0.0,0.0
600690.XSHG,2016-01-29,0.0,0.0,339.6846,339.6846,0.0,0.0,339.6846,339.6846,0.0,0.0
600690.XSHG,2016-02-01,373.5846,17652.0,305.7846,321.1937,2736194.0721,305.7846,305.7846,305.7846,362911767.0,0.7363
600690.XSHG,2016-02-02,336.2604,62888.0,291.4028,301.3331,7057752.4038,275.3089,280.1028,280.1028,888538495.0,1.8993
600690.XSHG,2016-02-03,320.5089,34957.0,283.1846,289.3483,3916483.9501,262.2968,283.5271,279.0756,480591784.0,1.0539
600690.XSHG,2016-02-04,311.6058,29067.0,287.6362,294.4846,2939620.2948,254.7635,284.5543,284.2119,367487044.0,0.7911
600690.XSHG,2016-02-05,316.3998,17749.0,283.5271,290.718,1815321.8888,258.8725,290.3756,282.4998,224471605.0,0.4885
600690.XSHG,2016-02-15,311.9483,16541.0,277.7059,280.4453,1660905.3948,255.1059,273.9392,271.1998,198665033.0,0.447
600690.XSHG,2016-02-16,305.4422,20661.0,287.9786,289.0059,2266080.8135,249.9695,279.418,278.3907,279971808.0,0.6098
600690.XSHG,2016-02-17,316.7422,20117.0,290.0331,293.4574,2150360.5095,259.215,287.6362,285.2392,268879729.0,0.5787
600690.XSHG,2016-02-18,319.1392,19385.0,287.6362,293.7998,2293327.3709,260.9271,292.7725,287.2937,288312838.0,0.6171
600690.XSHG,2016-02-19,316.3998,17429.0,285.2392,288.321,2150473.6872,258.8725,286.9513,283.1846,265606221.0,0.5787
600690.XSHG,2016-02-22,313.6604,20914.0,291.7452,292.0877,2799016.9456,256.818,288.6634,286.9513,351395309.0,0.7532
600690.XSHG,2016-02-23,320.8513,16376.0,287.6362,292.0877,1658607.307,262.6392,291.0604,284.5543,206927694.0,0.4463
600690.XSHG,2016-02-24,316.3998,20187.0,285.924,289.0059,2367850.9858,258.8725,286.9513,280.1028,291362516.0,0.6372
600690.XSHG,2016-02-25,314.6877,32135.0,266.4059,285.5816,3721867.3784,257.5028,285.5816,260.9271,442140807.0,1.0016
600690.XSHG,2016-02-26,293.1149,19289.0,266.7483,272.2271,1904025.9702,239.6968,270.515,258.5301,219290654.0,0.5141
600690.XSHG,2016-02-29,293.4574,24717.0,256.1332,267.0907,2744453.0103,240.0392,267.0907,247.915,301908506.0,0.741
600690.XSHG,2016-03-01,281.815,28619.0,281.815,281.815,3981362.2334,230.4514,256.1332,253.3938,465252690.0,1.0749
600690.XSHG,2016-03-02,309.8937,39432.0,294.1422,295.5119,5367160.7232,253.7362,281.815,279.7604,670732617.0,1.4491
600690.XSHG,2016-03-03,323.5907,25022.0,293.1149,295.5119,3382735.4744,264.6938,291.0604,288.6634,426918726.0,0.9133
600690.XSHG,2016-03-04,322.5634,31220.0,297.9089,301.3331,4184675.6831,263.6665,292.7725,287.2937,534945085.0,1.1298
600690.XSHG,2016-03-07,327.6998,23180.0,294.1422,302.7028,2763839.7193,268.118,297.9089,290.718,352966992.0,0.7462
600690.XSHG,2016-03-08,323.5907,19858.0,293.4574,294.1422,2131104.3124,264.6938,293.7998,280.1028,263866220.0,0.5754
600690.XSHG,2016-03-09,322.9058,13752.0,293.7998,294.1422,1538618.9621,264.0089,287.6362,282.8422,192086387.0,0.4154
600690.XSHG,2016-03-10,323.2483,12535.0,284.8968,293.4574,1161590.1941,264.3513,288.321,283.8695,145330119.0,0.3136
600690.XSHG,2016-03-11,313.318,9638.0,283.1846,285.5816,822911.3383,256.4756,282.4998,280.7877,100775665.0,0.2222
600690.XSHG,2016-03-14,311.6058,15704.0,290.0331,295.1695,1512039.4652,254.7635,286.2665,284.8968,190650143.0,0.4082
600690.XSHG,2016-03-15,319.1392,10815.0,291.0604,292.0877,1063444.5416,260.9271,291.0604,286.9513,133503493.0,0.2871
600690.XSHG,2016-03-16,320.1664,19651.0,295.8543,299.621,2629952.5706,261.9544,291.0604,291.0604,337517219.0,0.7101
600690.XSHG,2016-03-17,325.3028,16884.0,296.8816,298.5937,1722025.1392,266.4059,295.8543,293.1149,221115069.0,0.4649
600690.XSHG,2016-03-18,326.6725,23022.0,300.3058,304.0725,2743594.7347,267.0907,297.5665,297.5665,357718304.0,0.7407
600690.XSHG,2016-03-21,330.4392,24087.0,305.4422,307.1543,2632324.986,270.1725,302.7028,300.6483,345882469.0,0.7107
600690.XSHG,2016-03-22,335.9179,14230.0,301.6755,304.0725,1405285.3589,274.9665,303.7301,301.3331,183987573.0,0.3794
600690.XSHG,2016-03-23,331.8089,11411.0,300.9907,304.4149,1076454.5832,271.5422,300.9907,298.9362,140551318.0,0.2906
600690.XSHG,2016-03-24,331.124,16656.0,292.4301,298.9362,1671052.8765,270.8574,298.9362,292.0877,213525427.0,0.4512
600690.XSHG,2016-03-25,321.5361,14266.0,291.0604,293.7998,1612177.801,263.3241,292.4301,287.6362,202612991.0,0.4353
600690.XSHG,2016-03-28,320.1664,12012.0,290.0331,295.1695,1218360.7577,261.9544,291.0604,288.321,154216211.0,0.3289
600690.XSHG,2016-03-29,319.1392,14254.0,286.6089,290.718,1228049.9304,260.9271,290.0331,284.8968,152896736.0,0.3316
600690.XSHG,2016-03-30,315.3725,14039.0,292.0877,292.4301,1761163.8554,257.8453,287.9786,287.6362,221410841.0,0.4755
600690.XSHG,2016-03-31,321.1937,14173.0,290.0331,293.4574,1582637.6074,262.9816,293.1149,289.3483,199317607.0,0.4273
600690.XSHG,2016-04-01,319.1392,11915.0,292.7725,293.1149,1336696.1549,260.9271,290.0331,286.6089,168132823.0,0.3609
600690.XSHG,2016-04-05,322.221,22504.0,294.1422,297.224,3398452.4735,263.6665,292.7725,286.9513,430137414.0,0.9175
600690.XSHG,2016-04-06,323.5907,13728.0,292.7725,294.4846,1824736.7505,264.6938,291.7452,291.0604,231003042.0,0.4927
600690.XSHG,2016-04-07,322.221,13152.0,290.0331,294.1422,1455186.9523,263.6665,293.7998,289.3483,183756649.0,0.3929
600690.XSHG,2016-04-08,319.1392,15736.0,284.5543,288.321,1615074.9617,260.9271,287.9786,282.1574,199644402.0,0.4361
600690.XSHG,2016-04-11,312.9755,11396.0,289.0059,291.4028,1271804.7192,256.1332,285.2392,285.2392,159201450.0,0.3434
600690.XSHG,2016-04-12,317.7695,9944.0,286.9513,290.718,999190.6242,260.2422,287.6362,285.2392,124211857.0,0.2698
600690.XSHG,2016-04-13,315.7149,19706.0,287.9786,291.7452,3208081.2802,258.1877,287.9786,287.2937,402533243.0,0.8661
600690.XSHG,2016-04-14,316.7422,9758.0,289.0059,289.6907,1381284.0612,259.215,289.3483,286.9513,172359871.0,0.3729
600690.XSHG,2016-04-15,317.7695,10884.0,287.9786,289.6907,1401230.1163,260.2422,289.6907,286.9513,174422264.0,0.3783
600690.XSHG,2016-04-18,316.7422,12288.0,283.8695,286.9513,1355794.3889,259.215,285.924,283.5271,167358227.0,0.3661
600690.XSHG,2016-04-19,312.2907,7507.0,285.2392,285.924,765928.9206,255.4483,284.2119,283.1846,94372139.0,0.2068
600690.XSHG,2016-04-20,313.6604,22288.0,277.7059,285.924,2383879.1899,256.818,285.5816,268.118,285922798.0,0.6436
600690.XSHG,2016-04-21,305.4422,12297.0,273.5968,277.3634,1322558.4504,249.9695,276.6786,273.2544,157549285.0,0.3571
600690.XSHG,2016-04-22,300.9907,8428.0,273.9392,275.9937,1149246.6735,246.2029,272.9119,271.8847,136383572.0,0.3103
600690.XSHG,2016-04-25,301.3331,11521.0,272.5695,274.624,1067291.7071,246.5453,273.9392,270.515,125965843.0,0.2882
600690.XSHG,2016-04-26,299.9634,12557.0,270.8574,273.5968,1445276.3479,245.1756,273.5968,268.8028,169531730.0,0.3902
600690.XSHG,2016-04-27,297.9089,8810.0,270.1725,271.8847,1322316.3122,243.8059,271.1998,269.4877,154915461.0,0.357
600690.XSHG,2016-04-28,297.224,10337.0,273.9392,273.9392,1519366.4071,243.121,270.1725,268.8028,177972712.0,0.4102
600690.XSHG,2016-04-29,301.3331,30544.0,285.2392,292.0877,3722151.1995,246.5453,273.9392,270.8574,459347327.0,1.0049
600690.XSHG,2016-05-03,313.6604,47580.0,298.2513,303.0452,6689498.6187,256.818,285.5816,283.5271,862189895.0,1.8061
600690.XSHG,2016-05-04,328.0422,25434.0,295.8543,302.3604,2718246.0287,268.4604,296.5392,294.8271,350378105.0,0.7339
600690.XSHG,2016-05-05,325.3028,14286.0,296.5392,297.5665,1789128.3292,266.4059,295.8543,292.7725,228558630.0,0.483
600690.XSHG,2016-05-06,326.3301,19979.0,285.2392,298.5937,2335252.9704,266.7483,297.9089,284.8968,293434161.0,0.6305
600690.XSHG,2016-05-09,313.6604,19954.0,282.4998,286.9513,2222510.4949,256.818,284.2119,276.6786,271678078.0,0.6001
600690.XSHG,2016-05-10,310.921,41373.0,296.5392,302.3604,5834862.3117,254.421,282.4998,279.7604,741211691.0,1.5754
600690.XSHG,2016-05-11,326.3301,65216.0,311.9483,321.1937,9089400.5493,266.7483,297.224,295.5119,1220023869.0,2.454
600690.XSHG,2016-05-12,343.1088,47713.0,310.5786,321.5361,6095301.506,280.7877,309.5513,302.018,820744626.0,1.6457
600690.XSHG,2016-05-13,341.7392,28210.0,307.4968,310.921,4586397.6976,279.418,308.1816,303.3877,608722178.0,1.2383
600690.XSHG,2016-05-16,338.3149,23407.0,310.5786,310.921,4029985.8899,276.6786,304.7574,301.3331,534661291.0,1.0881
600690.XSHG,2016-05-17,341.7392,20911.0,302.3604,310.921,2859269.8486,279.418,310.921,302.018,377140630.0,0.772
600690.XSHG,2016-05-18,332.4937,18970.0,304.0725,305.7846,2984865.3468,272.2271,302.018,296.1968,386796519.0,0.8059
600690.XSHG,2016-05-19,334.5482,16148.0,302.7028,309.8937,2346243.3496,273.5968,302.7028,301.6755,310579089.0,0.6335
600690.XSHG,2016-05-20,332.8361,28637.0,312.9755,313.318,3735972.4381,272.5695,299.2786,299.2786,500503036.0,1.0087
600690.XSHG,2016-05-23,344.1361,17932.0,311.6058,313.6604,2154131.7286,281.815,312.9755,308.524,289932787.0,0.5816
600690.XSHG,2016-05-24,342.7664,13781.0,307.4968,312.9755,1813524.6698,280.4453,312.2907,305.4422,242646514.0,0.4896
600690.XSHG,2016-05-25,338.3149,14962.0,303.3877,311.6058,1834731.2603,276.6786,310.5786,302.018,243421784.0,0.4954
600690.XSHG,2016-05-26,333.8634,15445.0,304.4149,305.4422,1841099.6315,272.9119,303.0452,296.5392,239817275.0,0.4971
600690.XSHG,2016-05-27,334.8907,13766.0,306.8119,308.8664,1736612.6543,273.9392,303.0452,300.9907,229795785.0,0.4689
600690.XSHG,2016-05-30,337.6301,12854.0,300.3058,306.1271,1743732.531,275.9937,305.4422,299.9634,228659944.0,0.4708
600690.XSHG,2016-05-31,330.4392,28031.0,313.318,318.4543,4165567.332,270.1725,300.3058,299.9634,560848311.0,1.1247
600690.XSHG,2016-06-01,344.821,19678.0,312.2907,318.4543,2802929.4008,282.1574,313.6604,311.6058,382074044.0,0.7568
600690.XSHG,2016-06-02,343.4513,20130.0,318.4543,318.4543,2855215.4154,281.1301,310.921,310.2361,389270826.0,0.7709
600690.XSHG,2016-06-03,350.2998,24068.0,320.8513,325.3028,3180623.071,286.6089,318.1119,317.7695,443026103.0,0.8587
600690.XSHG,2016-06-06,353.0391,14908.0,317.427,320.8513,1901847.805,288.6634,320.1664,315.3725,261546861.0,0.5135
600690.XSHG,2016-06-07,349.2725,11448.0,316.7422,318.4543,1266965.731,285.5816,317.427,313.6604,173095471.0,0.3421
600690.XSHG,2016-06-08,348.5876,11889.0,314.3452,318.1119,1246876.0117,285.2392,317.0846,312.6331,169649542.0,0.3366
600690.XSHG,2016-06-13,345.8482,15519.0,304.7574,314.0028,1950785.2969,282.8422,310.5786,304.0725,262296770.0,0.5267
600690.XSHG,2016-06-14,335.2331,14820.0,305.4422,306.4695,1828728.9967,274.2816,304.0725,300.6483,240158189.0,0.4937
600690.XSHG,2016-06-15,335.9179,15981.0,309.5513,311.9483,2716365.7138,274.9665,301.3331,300.6483,361985887.0,0.7334
600690.XSHG,2016-06-16,340.3695,13879.0,304.0725,308.8664,1648409.037,278.7331,308.524,302.018,217808662.0,0.4451
600690.XSHG,2016-06-17,334.5482,16467.0,305.0998,314.0028,2234264.3853,273.5968,304.7574,303.7301,298417918.0,0.6032
600690.XSHG,2016-06-20,335.5755,10609.0,304.7574,308.1816,1335809.4163,274.624,305.0998,300.9907,175855437.0,0.3607
600690.XSHG,2016-06-21,335.2331,11645.0,302.018,307.1543,1881733.0625,274.2816,305.7846,301.3331,247589899.0,0.508
600690.XSHG,2016-06-22,332.1513,7540.0,304.0725,304.0725,1133588.9612,271.8847,301.3331,299.621,148365742.0,0.3061
600690.XSHG,2016-06-23,334.5482,9551.0,301.3331,303.7301,1256327.0256,273.5968,303.7301,299.621,164005992.0,0.3392
600690.XSHG,2016-06-24,331.4664,18968.0,295.5119,302.3604,2500306.079,271.1998,300.6483,291.4028,321674186.0,0.6751
600690.XSHG,2016-06-27,324.9604,10273.0,301.3331,302.3604,1404223.3904,266.0634,293.1149,291.7452,181782371.0,0.3791
600690.XSHG,2016-06-28,331.4664,9930.0,300.9907,300.9907,1166414.5461,271.1998,299.621,296.8816,150986844.0,0.3149
600690.XSHG,2016-06-29,331.124,9023.0,302.3604,303.7301,1044212.8281,270.8574,301.3331,300.9907,136695936.0,0.2819
600690.XSHG,2016-06-30,332.4937,13032.0,304.0725,307.4968,1491417.6487,272.2271,303.0452,302.7028,197040169.0,0.4027
600690.XSHG,2016-07-01,334.5482,8685.0,305.0998,306.4695,1152650.3685,273.5968,304.0725,303.0452,152152169.0,0.3112
600690.XSHG,2016-07-04,335.5755,23070.0,313.318,314.3452,3265513.9132,274.624,304.4149,304.4149,440315814.0,0.8817
600690.XSHG,2016-07-05,344.821,20096.0,316.3998,318.4543,2437754.6161,282.1574,312.6331,312.6331,333554266.0,0.6582
