order_book_id,date,limit_up,num_trades,close,high,volume,limit_down,open,low,total_turnover,turnover_rate
002889.XSHE,2017-07-31,0.0,25.0,18.63,18.63,10300.0,0.0,15.53,15.53,189254.0,0.0298
002889.XSHE,2017-08-01,20.49,20.0,20.49,20.49,7252.0,16.77,20.49,20.49,148593.48,0.021
002889.XSHE,2017-08-02,22.54,16.0,22.54,22.54,6714.0,18.44,22.54,22.54,151333.56,0.0194
002889.XSHE,2017-08-03,24.79,29.0,24.79,24.79,10983.0,20.29,24.79,24.79,272268.57,0.0318
002889.XSHE,2017-08-04,27.27,120.0,27.27,27.27,57902.0,22.31,27.27,27.27,1578987.54,0.1677
002889.XSHE,2017-08-07,30.0,53223.0,29.0,30.0,17187372.0,24.54,30.0,27.8,497840566.53,49.7752
002889.XSHE,2017-08-08,31.9,31842.0,30.74,31.01,16684144.0,26.1,28.44,27.7,484882399.1,48.3178
002889.XSHE,2017-08-09,33.81,23829.0,27.93,29.94,12528497.0,27.67,29.6,27.79,362025477.47,36.2829
002889.XSHE,2017-08-10,30.72,19009.0,27.96,28.99,10668377.0,25.14,27.0,26.78,298288080.74,30.896
002889.XSHE,2017-08-11,30.76,13493.0,27.42,28.58,7688634.0,25.16,27.26,27.0,212862392.06,22.2665
002889.XSHE,2017-08-14,30.16,10385.0,27.78,28.26,6390986.0,24.68,27.3,26.84,176400153.92,18.5085
002889.XSHE,2017-08-15,30.56,20203.0,29.64,30.44,12332722.0,25.0,27.5,27.41,357617928.34,35.716
002889.XSHE,2017-08-16,32.6,22138.0,30.14,31.68,14332643.0,26.68,29.18,28.79,432718068.09,41.5078
002889.XSHE,2017-08-17,33.15,21361.0,29.93,31.68,13712832.0,27.13,29.8,29.39,419717345.08,39.7128
002889.XSHE,2017-08-18,32.92,24140.0,32.92,32.92,14766988.0,26.94,29.61,29.21,455376465.0,42.7657
002889.XSHE,2017-08-21,36.21,25251.0,34.35,35.49,15612313.0,29.63,32.0,31.97,528509294.48,45.2138
002889.XSHE,2017-08-22,37.79,20796.0,33.26,34.28,12093834.0,30.92,33.88,32.3,402276040.79,35.0241
002889.XSHE,2017-08-23,36.59,22011.0,33.43,35.3,12218635.0,29.93,32.7,32.3,412696817.68,35.3856
002889.XSHE,2017-08-24,36.77,25672.0,31.48,34.85,13968469.0,30.09,32.92,31.21,463231230.38,40.4531
002889.XSHE,2017-08-25,34.63,18299.0,33.11,33.6,10296000.0,28.33,31.01,30.88,333168587.23,29.8175
002889.XSHE,2017-08-28,36.42,23493.0,36.42,36.42,15072647.0,29.8,33.6,33.2,525976545.7,43.6509
002889.XSHE,2017-08-29,40.06,33409.0,37.0,40.06,19691434.0,32.78,35.89,35.36,742389177.96,57.027
002889.XSHE,2017-08-30,40.7,29108.0,39.68,40.5,16636505.0,33.3,36.29,36.29,635777850.69,48.1799
002889.XSHE,2017-08-31,43.65,23849.0,39.56,40.8,12408275.0,35.71,38.8,38.7,489941854.38,35.9348
002889.XSHE,2017-09-01,43.52,24580.0,37.54,40.55,12641721.0,35.6,40.26,36.6,486010803.92,36.6108
002889.XSHE,2017-09-04,41.29,16100.0,36.0,36.99,9015405.0,33.79,36.8,35.6,326061400.4,26.1089
002889.XSHE,2017-09-05,39.6,13390.0,36.2,37.3,7801522.0,32.4,36.01,36.0,286017988.86,22.5935
002889.XSHE,2017-09-06,39.82,16044.0,35.05,35.68,9453765.0,32.58,35.33,34.0,328708271.92,27.3784
002889.XSHE,2017-09-07,38.56,10369.0,34.7,35.75,6647589.0,31.54,34.95,34.68,234491169.58,19.2516
002889.XSHE,2017-09-08,38.17,8947.0,34.36,35.2,4972689.0,31.23,34.5,33.68,171616151.71,14.4011
002889.XSHE,2017-09-11,37.8,11017.0,35.91,36.17,6066220.0,30.92,34.48,34.36,214440147.36,17.568
002889.XSHE,2017-09-12,39.5,10201.0,34.77,35.81,5310858.0,32.32,35.79,34.54,186606356.26,15.3804
002889.XSHE,2017-09-13,38.25,7623.0,35.41,35.53,4071502.0,31.29,34.5,34.29,142877682.34,11.7912
002889.XSHE,2017-09-14,38.95,6610.0,35.3,35.87,3310597.0,31.87,35.35,34.94,117309791.89,9.5876
