order_book_id,date,limit_up,num_trades,close,high,volume,limit_down,open,low,total_turnover,turnover_rate
002154.XSHE,2016-01-04,94.2604,21437.0,77.2553,85.7015,3534681.8269,77.1426,84.8006,77.1426,265426660.41,3.4356
002154.XSHE,2016-01-05,85.0258,27475.0,75.2282,78.494,4669952.8846,69.4847,71.0613,69.9352,322979765.99,4.5391
002154.XSHE,2016-01-06,82.7735,16800.0,77.03,77.2553,2938670.7692,67.6828,75.566,74.5525,206882966.2,2.8563
002154.XSHE,2016-01-07,84.688,6085.0,69.3721,76.1291,1090830.8654,69.3721,75.4534,69.3721,72302445.56,1.0603
002154.XSHE,2016-01-08,76.3543,21732.0,70.4982,73.0884,3739929.4231,62.3898,71.0613,64.6422,243433121.78,3.6351
002154.XSHE,2016-01-11,77.5931,23139.0,63.6286,70.273,4014945.3846,63.4034,68.3585,63.4034,248099470.5,3.9024
002154.XSHE,2016-01-12,70.0478,17414.0,65.4305,66.8945,3042195.5769,57.3221,64.1917,63.1781,183172240.84,2.9569
002154.XSHE,2016-01-13,71.9623,13216.0,63.9665,66.7819,2427051.7308,58.8987,65.9936,63.0655,146141149.89,2.359
002154.XSHE,2016-01-14,70.3856,15094.0,66.2188,66.444,2768148.75,57.5473,61.3763,61.0384,164132624.75,2.6906
002154.XSHE,2016-01-15,72.8632,13946.0,62.8403,65.8809,2593574.6154,59.5744,65.8809,62.052,153718948.44,2.5209
002154.XSHE,2016-01-18,69.1468,11884.0,64.5295,65.8809,2270030.0,56.5337,61.6015,61.151,133878472.81,2.2064
002154.XSHE,2016-01-19,70.9487,13685.0,66.5566,67.0071,2840284.7115,58.1104,64.5295,63.8538,171774062.73,2.7607
002154.XSHE,2016-01-20,73.201,13092.0,65.2052,66.8945,2764076.8269,59.9122,66.2188,64.5295,167626177.47,2.6866
002154.XSHE,2016-01-21,71.737,11091.0,62.2772,65.7683,2184043.3654,58.6735,63.9665,62.052,129240910.56,2.1228
002154.XSHE,2016-01-22,68.4711,8213.0,63.0655,63.6286,1722791.7308,56.0833,63.2908,61.7141,99846518.0,1.6745
002154.XSHE,2016-01-25,69.3721,6468.0,63.6286,64.5295,1367591.25,56.759,63.516,62.9529,80382846.97,1.3293
002154.XSHE,2016-01-26,70.0478,14657.0,57.3221,63.1781,2868660.5769,57.3221,62.8403,57.3221,158855899.78,2.7883
002154.XSHE,2016-01-27,63.0655,14701.0,56.3085,58.3356,2793270.0,51.5786,57.6599,52.4795,143223581.87,2.715
002154.XSHE,2016-01-28,61.9394,9328.0,53.3805,56.0833,1696308.9423,50.6776,55.6328,53.0426,85729648.07,1.6488
002154.XSHE,2016-01-29,58.6735,9481.0,55.2949,55.858,1866060.9615,48.0875,53.1552,53.1552,94589168.64,1.8138
002154.XSHE,2016-02-01,60.8132,6652.0,54.394,55.4076,1371122.0192,49.7767,55.2949,53.6057,69054323.93,1.3327
002154.XSHE,2016-02-02,59.7996,7854.0,56.3085,57.2094,1714264.2308,48.9884,54.5066,54.394,88664629.4,1.6662
002154.XSHE,2016-02-03,61.9394,7183.0,56.4211,56.759,1627896.0577,50.6776,55.7454,54.1688,83318822.28,1.5823
002154.XSHE,2016-02-04,62.052,9488.0,57.7725,58.1104,2124303.6538,50.7903,56.5337,56.4211,112704789.05,2.0648
002154.XSHE,2016-02-05,63.516,10397.0,58.223,60.2501,2477627.4038,52.0291,57.7725,57.3221,133793142.02,2.4082
002154.XSHE,2016-02-15,64.0791,7395.0,57.4347,58.1104,1642678.0769,52.3669,55.7454,55.0697,86056999.36,1.5966
002154.XSHE,2016-02-16,63.1781,10455.0,59.9122,60.1375,2343393.9423,51.6912,57.9978,57.6599,128401051.01,2.2777
002154.XSHE,2016-02-17,65.8809,11251.0,60.5879,60.8132,3111907.2115,53.9435,60.0249,58.8987,171914624.85,3.0247
002154.XSHE,2016-02-18,66.6693,13512.0,61.151,62.7277,3423411.4423,54.5066,60.8132,60.2501,193431257.0,3.3275
002154.XSHE,2016-02-19,67.2323,8690.0,61.151,61.8267,2176964.5192,55.0697,60.9258,60.1375,122144336.58,2.1159
002154.XSHE,2016-02-22,67.2323,14072.0,63.6286,63.7412,3394604.3269,55.0697,61.9394,61.2636,195664523.68,3.2995
002154.XSHE,2016-02-23,70.0478,14032.0,62.052,64.0791,2812419.5192,57.3221,64.0791,61.0384,161901387.44,2.7336
002154.XSHE,2016-02-24,68.2459,11177.0,62.2772,62.5024,2203727.2115,55.858,61.7141,60.2501,125290438.92,2.142
002154.XSHE,2016-02-25,68.4711,18662.0,56.0833,62.052,3395050.8654,56.0833,61.7141,56.0833,182825516.0,3.2999
002154.XSHE,2016-02-26,61.7141,11719.0,56.3085,57.0968,2487218.4615,50.4524,56.4211,54.5066,128942089.83,2.4175
002154.XSHE,2016-02-29,61.9394,13503.0,53.1552,56.3085,2488358.5577,50.6776,55.7454,51.8038,122370824.06,2.4186
002154.XSHE,2016-03-01,58.4482,9208.0,54.5066,55.0697,1715933.0769,47.8622,53.2678,52.5921,85307515.82,1.6678
002154.XSHE,2016-03-02,59.9122,13124.0,57.4347,57.6599,2816840.6731,49.101,54.5066,54.0562,145913753.51,2.7379
002154.XSHE,2016-03-03,63.1781,18678.0,59.0113,60.7006,4208646.4423,51.6912,56.759,56.4211,228022557.45,4.0907
002154.XSHE,2016-03-04,64.8674,14699.0,56.5337,58.8987,3507275.7692,53.1552,58.3356,55.2949,185414275.75,3.409
002154.XSHE,2016-03-07,62.1646,8097.0,57.8851,58.1104,2082809.4231,50.9029,56.9842,56.5337,110578644.0,2.0244
002154.XSHE,2016-03-08,63.6286,10258.0,57.3221,57.9978,2339577.5,52.1417,57.9978,55.1823,121683443.62,2.274
002154.XSHE,2016-03-09,63.0655,6520.0,56.0833,57.0968,1352443.6538,51.5786,56.3085,55.6328,70337520.75,1.3145
002154.XSHE,2016-03-10,61.7141,5852.0,55.5202,56.8716,1295290.3846,50.4524,56.4211,55.2949,66967906.86,1.259
002154.XSHE,2016-03-11,61.0384,5166.0,55.4076,55.7454,1090099.5192,50.0019,54.7319,54.6192,55452462.33,1.0595
002154.XSHE,2016-03-14,60.9258,9499.0,57.2094,57.9978,2276448.9423,49.8893,56.0833,55.6328,120021888.07,2.2126
002154.XSHE,2016-03-15,62.9529,6220.0,56.4211,57.0968,1533160.0962,51.466,57.0968,56.0833,80143502.15,1.4902
002154.XSHE,2016-03-16,62.052,5433.0,55.858,57.2094,1437884.4231,50.7903,56.6464,55.6328,74735331.37,1.3976
002154.XSHE,2016-03-17,61.4889,10050.0,57.5473,57.7725,2746914.3269,50.2272,55.9706,55.858,144496457.34,2.6699
002154.XSHE,2016-03-18,63.2908,15981.0,59.3492,59.9122,3860132.2115,51.8038,57.6599,57.4347,209544146.09,3.7519
002154.XSHE,2016-03-21,65.3179,16196.0,61.151,61.3763,4122041.9231,53.3805,60.2501,59.2365,229750771.73,4.0065
002154.XSHE,2016-03-22,67.2323,11726.0,60.0249,60.9258,3310192.7885,55.0697,60.3627,59.687,184229237.61,3.2174
002154.XSHE,2016-03-23,65.9936,10313.0,60.9258,61.0384,2920101.1538,54.0562,59.687,59.687,162992441.65,2.8383
