order_book_id,date,limit_up,num_trades,close,high,volume,limit_down,open,low,total_turnover,turnover_rate
300073.XSHE,2016-01-04,86.4391,6701.0,70.7339,78.5865,2821239.0,70.7339,77.0079,70.7339,201953838.34,3.5489
300073.XSHE,2016-01-05,77.8174,7689.0,64.6016,69.5601,3833323.5,63.6706,64.9659,63.6706,250331515.8,4.822
300073.XSHE,2016-01-06,71.0577,7424.0,65.6338,67.091,3811403.0,58.1455,66.3826,61.8694,242648348.84,4.7944
300073.XSHE,2016-01-07,72.1911,1607.0,59.0765,63.3468,1014600.0,59.0765,63.3063,59.0765,60137964.79,1.2763
300073.XSHE,2016-01-08,64.9861,8383.0,55.6562,61.8694,4632299.0,53.1668,60.7158,53.1668,259876254.33,5.8271
300073.XSHE,2016-01-11,61.2218,6917.0,50.0905,55.2514,3245737.0,50.0905,53.5918,50.0905,168429390.7,4.0829
300073.XSHE,2016-01-12,55.1097,6838.0,52.1953,53.1466,3428778.0,45.0916,51.2037,49.1798,174938574.59,4.3131
300073.XSHE,2016-01-13,57.4169,4929.0,47.9655,53.2073,2479479.5,46.9738,52.6204,47.9655,125021407.72,3.119
300073.XSHE,2016-01-14,52.762,4607.0,52.762,52.762,2225967.5,43.1689,46.5488,45.638,110658459.78,2.8001
300073.XSHE,2016-01-15,58.0443,12604.0,55.4133,57.5788,5959727.5,47.4798,54.2394,53.5311,327881585.05,7.4969
300073.XSHE,2016-01-18,60.9587,9410.0,57.8622,59.2789,4194532.5,49.8679,53.2478,53.2478,236937588.79,5.2764
300073.XSHE,2016-01-19,63.6504,8280.0,60.6753,60.7158,3796724.5,52.0739,56.7895,56.7086,220618091.76,4.776
300073.XSHE,2016-01-20,66.7469,8363.0,58.6919,60.9991,3603145.0,54.6037,60.311,58.4086,211930969.07,4.5325
300073.XSHE,2016-01-21,64.5611,11543.0,52.8227,58.611,5133536.5,52.8227,57.1133,52.8227,284458881.74,6.4576
300073.XSHE,2016-01-22,58.105,10104.0,54.7454,55.8585,4757962.5,47.5405,53.5716,50.1917,250435410.01,5.9851
300073.XSHE,2016-01-25,60.2301,12766.0,51.2037,54.6442,6994244.5,49.281,53.8347,50.212,362981852.06,8.7982
300073.XSHE,2016-01-26,56.324,10256.0,46.0833,50.3941,5276850.5,46.0833,50.3941,46.0833,248104595.0,6.6379
300073.XSHE,2016-01-27,50.6977,8599.0,44.8487,46.1035,4983800.0,41.4689,45.3345,41.6713,217136806.76,6.2692
300073.XSHE,2016-01-28,49.3417,6334.0,42.5213,45.5166,3354496.0,40.3558,43.3713,41.6915,146290946.37,4.2197
300073.XSHE,2016-01-29,46.7714,6141.0,46.7714,46.7714,4425636.0,38.2712,43.0273,42.6225,198989748.08,5.5671
300073.XSHE,2016-02-01,51.4465,11304.0,48.5119,49.5643,6657922.5,42.0963,46.8524,46.5488,316370350.11,8.3751
300073.XSHE,2016-02-02,53.3692,9870.0,49.5846,51.2037,4742158.0,43.6547,47.8036,47.6619,232794502.04,5.9653
300073.XSHE,2016-02-03,54.543,7839.0,49.9893,50.556,3710364.0,44.6261,48.5726,47.1964,178513165.77,4.6673
