order_book_id,date,limit_up,num_trades,close,high,volume,limit_down,open,low,total_turnover,turnover_rate
600071.XSHG,2016-01-04,155.9815,1115.0,141.1534,150.1767,243017.106,141.1534,147.0732,141.1534,29853579.0,0.5037
600071.XSHG,2016-01-05,148.2226,1674.0,134.0843,137.8775,659552.5503,134.0843,134.0843,134.0843,75895451.0,1.3669
600071.XSHG,2016-01-06,140.8086,1463.0,134.0843,137.3602,457096.2702,127.3599,134.774,130.0612,52369022.0,0.9473
600071.XSHG,2016-01-07,140.8086,291.0,127.3599,132.1877,88303.3604,127.3599,132.1877,127.3599,9683933.0,0.183
600071.XSHG,2016-01-08,133.7394,2595.0,121.6127,127.3599,867352.7482,120.9805,121.0379,120.9805,90459366.0,1.7976
600071.XSHG,2016-01-11,127.7048,1034.0,115.5205,120.0609,273645.1245,115.5205,120.0609,115.5205,27313454.0,0.5671
600071.XSHG,2016-01-12,121.3253,1231.0,109.7732,113.2216,372557.0792,109.7732,110.9802,109.7732,35179008.0,0.7721
600071.XSHG,2016-01-13,115.2906,1311.0,104.3133,112.6469,337589.6799,104.3133,110.0606,104.3133,30968042.0,0.6997
600071.XSHG,2016-01-14,109.5433,1424.0,102.2443,103.4512,392039.0843,99.0833,99.1408,99.0833,33709617.0,0.8125
600071.XSHG,2016-01-15,107.3594,1601.0,97.8763,106.0375,372274.6547,97.1292,103.1639,97.1292,32480932.0,0.7715
600071.XSHG,2016-01-18,102.7615,1689.0,101.6121,102.7615,476236.5213,92.9912,93.6808,92.9912,40047900.0,0.987
600071.XSHG,2016-01-19,106.6697,1207.0,106.6697,106.6697,291095.299,96.5545,100.8649,100.2327,26169524.0,0.6033
600071.XSHG,2016-01-20,112.0147,1442.0,107.6467,111.44,367885.6973,101.3247,106.8996,105.5777,34277076.0,0.7625
600071.XSHG,2016-01-21,113.0492,1157.0,103.1639,110.233,264678.0463,102.2443,104.6007,102.8765,24311318.0,0.5486
600071.XSHG,2016-01-22,108.3364,1476.0,104.6007,106.3249,323720.2007,97.9913,103.0489,100.5776,28793986.0,0.6709
600071.XSHG,2016-01-25,109.8307,1018.0,107.3594,109.7732,257046.8967,99.3706,106.2674,105.6352,23707301.0,0.5327
600071.XSHG,2016-01-26,112.7044,1282.0,104.0259,108.3364,378819.5877,102.0144,104.0259,102.0144,33731601.0,0.7851
600071.XSHG,2016-01-27,109.256,1284.0,100.2327,103.7386,409719.262,98.8534,103.4512,98.8534,34982134.0,0.8492
600071.XSHG,2016-01-28,105.2329,945.0,97.5315,102.8765,257625.9684,95.2326,99.4281,96.6694,22039309.0,0.5339
600071.XSHG,2016-01-29,102.4167,898.0,99.6005,102.1293,213953.8002,92.6463,98.2787,97.7614,18302973.0,0.4434
600071.XSHG,2016-02-01,104.6007,815.0,100.4052,102.5317,233782.4356,94.6004,100.5776,98.6235,20167393.0,0.4845
600071.XSHG,2016-02-02,105.4053,726.0,103.6811,104.0834,230691.4117,95.405,100.4626,100.4626,20351972.0,0.4781
600071.XSHG,2016-02-03,108.8537,725.0,105.3478,105.6352,177611.6643,98.5086,101.727,101.727,15816743.0,0.3681
600071.XSHG,2016-02-04,110.6353,799.0,110.6353,110.6353,212792.2026,100.0603,106.3249,106.2674,20076255.0,0.441
600071.XSHG,2016-02-05,116.1527,661.0,116.1527,116.1527,178525.5818,105.1179,114.8309,113.2216,17679562.0,0.37
600071.XSHG,2016-02-15,121.9575,1383.0,118.3367,121.9575,343938.7444,110.348,114.2561,113.8538,34435289.0,0.7128
600071.XSHG,2016-02-16,124.2564,1176.0,122.3023,123.5667,284761.8796,112.417,118.739,118.3367,29420499.0,0.5902
600071.XSHG,2016-02-17,128.3945,1338.0,123.8541,125.1185,324443.3292,116.2102,121.8425,119.1413,33981743.0,0.6724
600071.XSHG,2016-02-18,130.0612,1043.0,123.6817,125.2909,263302.0906,117.647,124.1415,120.7506,27772461.0,0.5457
600071.XSHG,2016-02-19,129.8888,1083.0,127.3025,127.4749,291285.0719,117.4746,123.6242,122.4747,31199489.0,0.6037
600071.XSHG,2016-02-22,133.682,1310.0,131.6129,132.8199,357820.821,120.923,127.9347,127.9347,40119042.0,0.7416
600071.XSHG,2016-02-23,138.1649,1446.0,128.7393,132.0727,338934.7518,125.061,131.0382,126.9002,37485386.0,0.7024
600071.XSHG,2016-02-24,135.1763,1839.0,134.4866,134.9464,376295.4444,122.3023,129.8888,129.8888,42667798.0,0.7799
600071.XSHG,2016-02-25,141.2109,1224.0,127.7623,133.9119,310301.1783,127.7623,132.1877,127.7623,34477359.0,0.6431
