order_book_id,date,limit_up,num_trades,close,high,volume,limit_down,open,low,total_turnover,turnover_rate
300901.XSHE,2020-10-29,999999999.9999,134325.0,41.33,50.0,43565878.0,0.01,32.0,32.0,1604198545.0,76.5819
300901.XSHE,2020-10-30,999999999.9999,71803.0,35.38,38.7,31379605.0,0.01,36.5,34.3,1141303336.0,55.1603
300901.XSHE,2020-11-02,999999999.9999,75236.0,38.02,41.57,34089530.0,0.01,37.88,36.83,1339600441.0,59.924
300901.XSHE,2020-11-03,999999999.9999,52455.0,37.35,38.1,26302961.0,0.01,35.6,35.11,966863704.0,46.2364
300901.XSHE,2020-11-04,999999999.9999,48455.0,35.33,37.45,23094028.0,0.01,36.64,34.56,828100627.0,40.5956
300901.XSHE,2020-11-05,42.4,44805.0,33.92,34.44,20924222.0,28.26,34.2,32.57,701288762.0,36.7814
300901.XSHE,2020-11-06,40.7,33252.0,34.05,34.83,17103354.0,27.14,33.24,33.12,581643115.0,30.065
300901.XSHE,2020-11-09,40.86,31051.0,34.58,35.0,16097741.0,27.24,34.0,33.31,549079383.0,28.2973
300901.XSHE,2020-11-10,41.5,39842.0,35.94,36.05,20128882.0,27.66,34.35,33.84,704762422.0,35.3834
300901.XSHE,2020-11-11,43.13,32713.0,33.52,36.01,15883667.0,28.75,35.2,33.4,550660079.0,27.921
300901.XSHE,2020-11-12,40.22,29604.0,31.01,33.27,14137266.0,26.82,33.05,30.8,449562274.0,24.8511
300901.XSHE,2020-11-13,37.21,18836.0,31.91,32.28,9187182.0,24.81,30.69,30.22,287783707.0,16.1496
300901.XSHE,2020-11-16,38.29,15261.0,31.52,32.95,7593421.0,25.53,32.68,31.32,241956829.0,13.348
300901.XSHE,2020-11-17,37.82,15787.0,31.77,32.44,8375197.0,25.22,31.16,31.15,265989266.0,14.7223
300901.XSHE,2020-11-18,38.12,14102.0,31.68,32.3,7990645.0,25.42,31.53,31.38,254262136.0,14.0463
300901.XSHE,2020-11-19,38.02,18966.0,32.07,32.26,9798866.0,25.34,31.75,30.56,308844714.0,17.2248
300901.XSHE,2020-11-20,38.48,16847.0,30.95,32.24,8125475.0,25.66,31.78,30.91,254969588.0,14.2833
300901.XSHE,2020-11-23,37.14,22072.0,29.2,30.6,11092238.0,24.76,30.56,29.01,326817244.0,19.4984
300901.XSHE,2020-11-24,35.04,14092.0,28.72,29.55,7625495.0,23.36,29.24,28.57,221482545.0,13.4044
300901.XSHE,2020-11-25,34.46,29550.0,30.4,30.5,15103328.0,22.98,28.9,27.39,436444690.0,26.5492
300901.XSHE,2020-11-26,36.48,40579.0,31.75,33.26,22315122.0,24.32,30.0,29.6,714296073.0,39.2264
300901.XSHE,2020-11-27,38.1,29886.0,28.8,31.47,15313941.0,25.4,31.01,28.69,456175362.0,26.9195
300901.XSHE,2020-11-30,34.56,21010.0,28.98,30.11,10210747.0,23.04,28.26,28.21,297356065.0,17.9489
300901.XSHE,2020-12-01,34.78,12832.0,28.99,29.28,6788061.0,23.18,28.85,28.51,196673598.0,11.9323
300901.XSHE,2020-12-02,34.79,12311.0,28.99,29.47,6512517.0,23.19,28.7,28.7,189066461.0,11.448
300901.XSHE,2020-12-03,34.79,16364.0,27.8,28.95,7737234.0,23.19,28.85,27.8,218019499.0,13.6008
300901.XSHE,2020-12-04,33.36,10489.0,27.91,28.29,4705700.0,22.24,27.63,27.63,131432644.0,8.2719
300901.XSHE,2020-12-07,33.49,22213.0,29.55,29.86,10965235.0,22.33,28.3,27.97,317594345.0,19.2751
300901.XSHE,2020-12-08,35.46,15901.0,28.46,29.69,7151340.0,23.64,29.24,28.44,206800675.0,12.5709
300901.XSHE,2020-12-09,34.15,16940.0,28.54,29.8,8706196.0,22.77,28.5,28.5,253449430.0,15.3041
300901.XSHE,2020-12-10,34.25,28020.0,29.56,29.68,13086286.0,22.83,27.9,26.62,374017758.0,23.0036
300901.XSHE,2020-12-11,35.47,20620.0,29.3,29.82,9156669.0,23.65,29.24,28.1,265261780.0,16.096
300901.XSHE,2020-12-14,35.16,15996.0,28.62,29.81,7445029.0,23.44,29.15,28.4,216444562.0,13.0872
300901.XSHE,2020-12-15,34.34,14237.0,28.63,29.3,6378417.0,22.9,28.17,27.63,182207990.0,11.2122
300901.XSHE,2020-12-16,34.36,18700.0,26.43,28.44,9280894.0,22.9,28.4,26.26,253594556.0,16.3143
300901.XSHE,2020-12-17,31.72,13842.0,26.06,26.76,7049402.0,21.14,26.29,25.25,183357960.0,12.3917
300901.XSHE,2020-12-18,31.27,12684.0,25.04,26.27,6490479.0,20.85,26.05,25.03,165356894.0,11.4092
300901.XSHE,2020-12-21,30.05,15924.0,24.48,25.18,7837104.0,20.03,24.75,24.15,192766381.0,13.7764
300901.XSHE,2020-12-22,29.38,18254.0,22.93,24.43,8724247.0,19.58,24.43,22.88,206380952.0,15.3358
300901.XSHE,2020-12-23,27.52,14430.0,22.54,23.26,6448658.0,18.34,22.94,22.11,146005871.0,11.3357
300901.XSHE,2020-12-24,27.05,16016.0,22.71,23.15,6590560.0,18.03,22.37,22.21,149740018.0,11.5852
300901.XSHE,2020-12-25,27.25,12638.0,21.91,22.9,6042462.0,18.17,22.6,21.8,134875869.0,10.6217
300901.XSHE,2020-12-28,26.29,17238.0,20.85,21.84,7953996.0,17.53,21.84,20.68,167639482.0,13.9819
300901.XSHE,2020-12-29,25.02,13703.0,20.61,21.3,5717612.0,16.68,21.0,20.48,119438546.0,10.0506
300901.XSHE,2020-12-30,24.73,13002.0,20.95,21.3,6066204.0,16.49,20.48,20.27,126106982.0,10.6634
300901.XSHE,2020-12-31,25.14,10797.0,20.91,21.48,5027577.0,16.76,20.86,20.8,106259982.0,8.8377
300901.XSHE,2021-01-04,25.09,11069.0,21.48,21.73,5234706.0,16.73,20.91,20.88,111621144.0,9.2018
300901.XSHE,2021-01-05,25.78,12765.0,22.23,22.46,6825213.0,17.18,21.36,21.14,148606576.0,11.9976
300901.XSHE,2021-01-06,26.68,12565.0,20.66,22.11,5964606.0,17.78,21.94,20.66,127289402.0,10.4848
300901.XSHE,2021-01-07,24.79,21155.0,18.91,20.64,9601178.0,16.53,20.39,18.62,186107773.0,16.8773
300901.XSHE,2021-01-08,22.69,16437.0,18.27,19.1,6482760.0,15.13,19.0,17.95,120055410.0,11.3957
300901.XSHE,2021-01-11,21.92,28947.0,20.24,21.49,13695350.0,14.62,18.4,17.37,263353469.0,24.0742
300901.XSHE,2021-01-12,24.29,23943.0,18.78,20.23,10504207.0,16.19,20.0,18.68,202590991.0,18.4647
300901.XSHE,2021-01-13,22.54,19203.0,19.05,20.12,10709935.0,15.02,18.58,17.89,204567345.0,18.8264
300901.XSHE,2021-01-14,22.86,28240.0,20.2,21.4,14963950.0,15.24,18.54,18.4,305622707.0,26.3042
300901.XSHE,2021-01-15,24.24,33958.0,21.49,22.07,16451597.0,16.16,20.15,19.85,349220747.0,28.9193
300901.XSHE,2021-01-18,25.79,19809.0,21.06,21.98,11163569.0,17.19,21.5,20.6,236738018.0,19.6238
300901.XSHE,2021-01-19,25.27,17494.0,20.98,21.92,10525824.0,16.85,20.88,20.56,224789516.0,18.5027
300901.XSHE,2021-01-20,25.18,17404.0,20.33,21.5,8818247.0,16.78,20.85,20.07,181160096.0,15.5011
300901.XSHE,2021-01-21,24.4,17527.0,19.61,20.45,7944160.0,16.26,20.35,19.6,158120211.0,13.9646
300901.XSHE,2021-01-22,23.53,15687.0,18.94,20.25,7306663.0,15.69,19.58,18.9,142648328.0,12.8439
300901.XSHE,2021-01-25,22.73,15453.0,19.38,20.3,8010900.0,15.15,18.8,18.4,153619431.0,14.0819
300901.XSHE,2021-01-26,23.26,17254.0,19.5,20.68,9118296.0,15.5,19.04,19.04,181464876.0,16.0285
300901.XSHE,2021-01-27,23.4,13970.0,19.7,20.11,6788041.0,15.6,19.22,18.85,131897870.0,11.9323
300901.XSHE,2021-01-28,23.64,15077.0,18.66,20.35,7372404.0,15.76,19.49,18.62,143591891.0,12.9595
300901.XSHE,2021-01-29,22.39,11882.0,18.59,19.15,6256345.0,14.93,18.65,18.06,116408018.0,10.9977
300901.XSHE,2021-02-01,22.31,13949.0,19.63,19.66,8015585.0,14.87,18.35,18.31,154279954.0,14.0901
300901.XSHE,2021-02-02,23.56,14564.0,19.37,20.36,7324350.0,15.7,19.58,19.2,144095396.0,12.875
300901.XSHE,2021-02-03,23.24,11623.0,18.35,19.55,5596497.0,15.5,19.22,18.35,104926747.0,9.8377
300901.XSHE,2021-02-04,22.02,13763.0,18.64,18.75,6254389.0,14.68,18.2,17.55,113970542.0,10.9942
300901.XSHE,2021-02-05,22.37,11596.0,17.25,18.86,5723645.0,14.91,18.64,17.25,102826022.0,10.0613
300901.XSHE,2021-02-08,20.7,9370.0,16.11,17.23,6145527.0,13.8,17.23,16.0,101613055.0,10.8029
300901.XSHE,2021-02-09,19.33,7103.0,16.18,16.66,4073371.0,12.89,16.11,16.1,66505685.0,7.1603
300901.XSHE,2021-02-10,19.42,5844.0,15.92,16.45,3545000.0,12.94,16.22,15.9,57012939.0,6.2315
300901.XSHE,2021-02-18,19.1,10107.0,16.93,16.93,5439141.0,12.74,16.0,15.93,90526010.0,9.5611
300901.XSHE,2021-02-19,20.32,8878.0,17.35,17.44,4166076.0,13.54,16.93,16.71,71546769.0,7.3233
300901.XSHE,2021-02-22,20.82,9645.0,17.26,18.03,4608758.0,13.88,17.39,17.26,81283848.0,8.1015
300901.XSHE,2021-02-23,20.71,7874.0,17.24,17.54,3512447.0,13.81,17.1,16.91,60604433.0,6.1743
300901.XSHE,2021-02-24,20.69,7653.0,17.47,17.95,3563743.0,13.79,17.36,17.19,62371692.0,6.2645
300901.XSHE,2021-02-25,20.96,6837.0,16.96,17.64,3510191.0,13.98,17.51,16.92,60377986.0,6.1704
300901.XSHE,2021-02-26,20.35,5482.0,16.96,17.28,2498568.0,13.57,16.79,16.51,42421018.0,4.3921
300901.XSHE,2021-03-01,20.35,6329.0,17.53,17.6,3282901.0,13.57,17.06,17.06,57125359.0,5.7708
300901.XSHE,2021-03-02,21.04,5683.0,17.38,17.78,2542933.0,14.02,17.59,17.2,44360367.0,4.4701
300901.XSHE,2021-03-03,20.86,6208.0,17.5,17.65,2743800.0,13.9,17.35,17.19,47771062.0,4.8232
300901.XSHE,2021-03-04,21.0,7555.0,17.11,17.85,4074050.0,14.0,17.52,17.04,70917875.0,7.1615
300901.XSHE,2021-03-05,20.53,5408.0,17.48,17.49,3187382.0,13.69,17.14,16.94,55162259.0,5.6029
300901.XSHE,2021-03-08,20.98,11897.0,17.83,18.37,6873853.0,13.98,17.68,17.6,123709821.0,12.0831
300901.XSHE,2021-03-09,21.4,11409.0,17.14,18.1,5539797.0,14.26,17.84,16.51,96180887.0,9.7381
300901.XSHE,2021-03-10,20.57,7471.0,16.57,17.37,3676900.0,13.71,17.25,16.57,61853152.0,6.4634
300901.XSHE,2021-03-11,19.88,5075.0,16.73,16.74,2701302.0,13.26,16.66,16.3,44812407.0,4.7485
300901.XSHE,2021-03-12,20.08,6372.0,16.18,16.84,3369397.0,13.38,16.8,16.09,54886122.0,5.9229
300901.XSHE,2021-03-15,19.42,4496.0,15.92,16.33,2557000.0,12.94,16.17,15.8,40983959.0,4.4948
300901.XSHE,2021-03-16,19.1,4218.0,16.27,16.45,2711200.0,12.74,15.9,15.9,43777651.0,4.7659
300901.XSHE,2021-03-17,19.52,7449.0,16.89,17.03,4625017.0,13.02,16.4,16.16,77096087.0,8.13
300901.XSHE,2021-03-18,20.27,22158.0,20.27,20.27,18330571.0,13.51,16.95,16.95,360255013.0,32.2222
300901.XSHE,2021-03-19,24.32,31763.0,19.7,21.84,22662953.0,16.22,20.07,19.32,467590360.0,39.8379
300901.XSHE,2021-03-22,23.64,21126.0,19.54,20.27,13811156.0,15.76,19.47,19.19,270737646.0,24.2778
300901.XSHE,2021-03-23,23.45,18350.0,18.31,19.8,10322480.0,15.63,19.28,18.31,195071558.0,18.1453
300901.XSHE,2021-03-24,21.97,20386.0,19.11,19.26,11210988.0,14.65,18.72,18.4,211839188.0,19.7071
300901.XSHE,2021-03-25,22.93,26286.0,19.04,21.97,15331379.0,15.29,20.75,19.04,312238371.0,26.9501
300901.XSHE,2021-03-26,22.85,24331.0,20.06,20.35,15009819.0,15.23,19.07,19.07,298562807.0,26.3849
300901.XSHE,2021-03-29,24.07,33027.0,21.28,21.31,18617929.0,16.05,19.57,19.03,377954286.0,32.7273
300901.XSHE,2021-03-30,25.54,30650.0,20.28,22.33,18159371.0,17.02,20.95,20.28,386610567.0,31.9213
