0.000000,0.416504,0.419220,0.417693,0.405904,0.425081,0.840000
1.000000,0.418895,0.419636,0.419032,0.407646,0.427420,0.486300
2.000000,0.422378,0.420767,0.420351,0.409677,0.431969,0.650000
3.000000,0.425783,0.420741,0.421280,0.411605,0.427290,0.610000
4.000000,0.427524,0.421144,0.421962,0.413151,0.425861,0.420000
5.000000,0.428356,0.422430,0.422450,0.414685,0.429240,0.390000
6.000000,0.429370,0.424133,0.422742,0.416353,0.432489,0.519900
7.000000,0.428538,0.425458,0.422943,0.417925,0.427810,0.880000
8.000000,0.428850,0.427316,0.423320,0.419212,0.428850,0.490000
9.000000,0.429526,0.428525,0.423782,0.420416,0.429240,0.333500
10.000000,0.428954,0.428655,0.423938,0.421347,0.426381,0.610000
11.000000,0.429890,0.429630,0.424633,0.422564,0.437167,1.720000
12.000000,0.427083,0.427810,0.424288,0.422837,0.413775,1.950000
13.000000,0.427057,0.427953,0.424347,0.423504,0.428720,1.269900
14.000000,0.426836,0.428181,0.424662,0.424035,0.428135,0.259900
15.000000,0.426550,0.427752,0.425091,0.424217,0.424951,0.569900
16.000000,0.422833,0.426361,0.425247,0.423948,0.418583,0.910000
17.000000,0.425198,0.426140,0.425799,0.424009,0.425601,0.840000
18.000000,0.424782,0.425919,0.426618,0.424187,0.426641,0.530000
19.000000,0.423782,0.425309,0.426917,0.424291,0.423132,0.450000
20.000000,0.423938,0.425244,0.426949,0.424373,0.425731,0.810000
21.000000,0.424873,0.423853,0.426741,0.424373,0.423262,0.505000
22.000000,0.423236,0.424217,0.426014,0.424265,0.417414,0.590000
23.000000,0.421417,0.423099,0.425526,0.423931,0.417544,0.839900
24.000000,0.420117,0.421949,0.425065,0.423758,0.416634,0.500000
25.000000,0.417908,0.420923,0.424337,0.423702,0.414685,0.290000
26.000000,0.416322,0.420598,0.423480,0.423697,0.415335,0.370000
27.000000,0.416010,0.419623,0.422882,0.423741,0.415854,0.455000
28.000000,0.416660,0.419038,0.422479,0.424091,0.420793,0.570000
29.000000,0.417778,0.418947,0.422128,0.424260,0.422222,0.500000
30.000000,0.418661,0.418285,0.421764,0.424061,0.419103,0.410000
31.000000,0.420403,0.418363,0.421108,0.423948,0.424042,0.560000
32.000000,0.424301,0.420156,0.422186,0.424061,0.435348,0.990000
33.000000,0.425757,0.421209,0.422154,0.424087,0.428070,0.640000
34.000000,0.428954,0.423366,0.422658,0.424499,0.438207,1.000000
35.000000,0.432878,0.425770,0.423346,0.424815,0.438726,0.410000
36.000000,0.432982,0.426693,0.423645,0.424551,0.424561,1.300000
37.000000,0.431787,0.428044,0.423834,0.424603,0.429370,0.809900
38.000000,0.432359,0.429058,0.424048,0.424672,0.430929,0.460000
39.000000,0.430487,0.429721,0.424334,0.424659,0.428850,0.540000
40.000000,0.428720,0.430799,0.424542,0.424776,0.429890,0.540000
41.000000,0.430071,0.431527,0.424945,0.424581,0.431319,0.490000
42.000000,0.431735,0.431761,0.425958,0.425378,0.437687,0.530000
43.000000,0.432333,0.432346,0.426777,0.425551,0.433918,0.570000
44.000000,0.434022,0.432255,0.427810,0.425857,0.437297,0.440000
45.000000,0.437843,0.433281,0.429526,0.426658,0.448993,0.980000
46.000000,0.439818,0.434945,0.430819,0.427412,0.441196,0.740000
47.000000,0.441715,0.436725,0.432385,0.428131,0.447173,0.930000
48.000000,0.444756,0.438545,0.433801,0.428880,0.449123,0.290000
49.000000,0.448837,0.441429,0.435575,0.430032,0.457700,0.860000
50.000000,0.448473,0.443158,0.436979,0.430747,0.447173,0.910000
51.000000,0.449903,0.444860,0.438194,0.431583,0.448343,0.730000
52.000000,0.450396,0.446056,0.438908,0.432658,0.449643,0.340000
53.000000,0.451930,0.448343,0.440344,0.433966,0.456790,0.680000
54.000000,0.450656,0.449747,0.441001,0.435122,0.451332,0.580000
55.000000,0.451670,0.450071,0.441676,0.436374,0.452242,0.368000
56.000000,0.452502,0.451202,0.443073,0.437613,0.452502,0.629500
57.000000,0.453151,0.451774,0.444250,0.438848,0.452891,0.479900
58.000000,0.451592,0.451761,0.445153,0.439788,0.448993,0.600000
59.000000,0.452075,0.451366,0.446398,0.440839,0.453749,0.530000
60.000000,0.450126,0.450898,0.447028,0.441618,0.442495,1.256000
61.000000,0.447137,0.449819,0.447340,0.442069,0.437557,0.629900
62.000000,0.443186,0.448169,0.447112,0.441995,0.433138,0.420000
63.000000,0.440172,0.445882,0.447112,0.442190,0.433918,0.473300
64.000000,0.437037,0.444556,0.447151,0.442186,0.438077,0.981000
65.000000,0.436569,0.443348,0.446710,0.442233,0.440156,0.480000
66.000000,0.437037,0.442087,0.446645,0.442745,0.439896,0.359900
